slug,maker,models,group,element,gr_target_db,hz,gr_db
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,3.0,1250.0,4.39
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,3.0,12500.0,4.053
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,3.0,160.0,7.973
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,3.0,1600.0,4.481
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,3.0,200.0,7.56
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,3.0,2000.0,4.611
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,3.0,250.0,6.99
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,3.0,2500.0,4.757
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,3.0,31.5,7.781
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,3.0,315.0,6.316
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,3.0,3150.0,4.892
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,3.0,40.0,7.862
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,3.0,400.0,5.643
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,3.0,4000.0,4.981
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,3.0,50.0,7.965
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,3.0,500.0,5.119
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,3.0,5000.0,4.989
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,3.0,63.0,8.087
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,3.0,630.0,4.726
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,3.0,6300.0,4.848
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,3.0,80.0,8.203
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,3.0,800.0,4.482
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,3.0,8000.0,4.403
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,6.0,100.0,8.26
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,6.0,1000.0,4.386
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,6.0,10000.0,4.039
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,6.0,125.0,8.214
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,6.0,1250.0,4.39
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,6.0,12500.0,4.053
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,6.0,160.0,7.973
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,6.0,1600.0,4.481
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,6.0,200.0,7.56
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,6.0,2000.0,4.611
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,6.0,250.0,6.99
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,6.0,2500.0,4.757
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,6.0,31.5,7.781
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,6.0,315.0,6.316
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,6.0,3150.0,4.892
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,6.0,40.0,7.862
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,6.0,400.0,5.643
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,6.0,4000.0,4.981
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,6.0,50.0,7.965
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,6.0,500.0,5.119
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,6.0,5000.0,4.989
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,6.0,63.0,8.087
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,6.0,630.0,4.726
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,6.0,6300.0,4.848
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,6.0,80.0,8.203
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,6.0,800.0,4.482
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,6.0,8000.0,4.403
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,10.0,100.0,7.327
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,10.0,1000.0,9.788
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,10.0,10000.0,9.523
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,10.0,125.0,7.383
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,10.0,1250.0,9.84
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,10.0,12500.0,9.142
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,10.0,160.0,7.509
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,10.0,1600.0,9.88
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,10.0,200.0,7.729
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,10.0,2000.0,9.907
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,10.0,250.0,8.089
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,10.0,2500.0,9.93
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,10.0,31.5,7.357
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,10.0,315.0,8.573
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,10.0,3150.0,9.949
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,10.0,40.0,7.325
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,10.0,400.0,9.046
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,10.0,4000.0,9.96
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,10.0,50.0,7.304
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,10.0,500.0,9.367
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,10.0,5000.0,9.956
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,10.0,63.0,7.295
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,10.0,630.0,9.578
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,10.0,6300.0,9.911
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,10.0,80.0,7.301
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,10.0,800.0,9.71
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,10.0,8000.0,9.764
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,15.0,100.0,12.239
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,15.0,1000.0,14.863
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,15.0,10000.0,14.757
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,15.0,125.0,12.316
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,15.0,1250.0,14.909
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,15.0,12500.0,14.383
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,15.0,160.0,12.478
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,15.0,1600.0,14.949
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,15.0,200.0,12.743
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,15.0,2000.0,14.983
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,15.0,250.0,13.164
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,15.0,2500.0,15.015
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,15.0,31.5,12.3
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,15.0,315.0,13.707
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,15.0,3150.0,15.045
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,15.0,40.0,12.246
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,15.0,400.0,14.202
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,15.0,4000.0,15.071
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,15.0,50.0,12.209
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,15.0,500.0,14.509
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,15.0,5000.0,15.087
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,15.0,63.0,12.193
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,15.0,630.0,14.692
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,15.0,6300.0,15.072
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,15.0,80.0,12.202
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,15.0,800.0,14.799
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,15.0,8000.0,14.972
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,3.0,100.0,1.129
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,3.0,1000.0,2.494
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,3.0,10000.0,2.122
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,3.0,125.0,1.148
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,3.0,1250.0,2.523
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,3.0,12500.0,1.818
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,3.0,160.0,1.196
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,3.0,1600.0,2.548
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,3.0,200.0,1.289
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,3.0,2000.0,2.568
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,3.0,250.0,1.462
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,3.0,2500.0,2.584
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,3.0,31.5,1.12
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,3.0,315.0,1.732
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,3.0,3150.0,2.594
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,3.0,40.0,1.118
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,3.0,400.0,2.033
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,3.0,4000.0,2.596
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,3.0,50.0,1.117
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,3.0,500.0,2.245
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,3.0,5000.0,2.583
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,3.0,63.0,1.118
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,3.0,630.0,2.378
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,3.0,6300.0,2.523
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,3.0,80.0,1.121
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,3.0,800.0,2.453
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,3.0,8000.0,2.358
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,6.0,100.0,3.914
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,6.0,1000.0,6.084
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,6.0,10000.0,5.801
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,6.0,125.0,3.959
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,6.0,1250.0,6.147
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,6.0,12500.0,5.401
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,6.0,160.0,4.065
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,6.0,1600.0,6.2
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,6.0,200.0,4.257
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,6.0,2000.0,6.235
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,6.0,250.0,4.581
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,6.0,2500.0,6.26
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,6.0,31.5,3.907
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,6.0,315.0,5.018
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,6.0,3150.0,6.278
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,6.0,40.0,3.896
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,6.0,400.0,5.44
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,6.0,4000.0,6.286
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,6.0,50.0,3.888
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,6.0,500.0,5.715
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,6.0,5000.0,6.278
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,6.0,63.0,3.887
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,6.0,630.0,5.891
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,6.0,6300.0,6.225
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,6.0,80.0,3.894
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,6.0,800.0,6.006
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,6.0,8000.0,6.063
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,10.0,100.0,9.919
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,10.0,1000.0,10.033
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,10.0,10000.0,10.033
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,10.0,125.0,9.963
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,10.0,1250.0,10.033
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,10.0,12500.0,10.033
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,10.0,160.0,9.998
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,10.0,1600.0,9.996
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,10.0,200.0,10.018
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,10.0,2000.0,10.033
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,10.0,250.0,10.029
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,10.0,2500.0,10.033
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,10.0,31.5,9.636
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,10.0,315.0,10.033
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,10.0,3150.0,10.033
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,10.0,40.0,9.695
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,10.0,400.0,10.033
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,10.0,4000.0,10.033
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,10.0,50.0,9.744
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,10.0,500.0,10.033
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,10.0,5000.0,10.033
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,10.0,63.0,9.809
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,10.0,630.0,10.033
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,10.0,6300.0,10.033
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,10.0,80.0,9.872
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,10.0,800.0,10.033
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,10.0,8000.0,9.049
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,15.0,100.0,14.892
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,15.0,1000.0,15.013
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,15.0,10000.0,15.013
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,15.0,125.0,14.939
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,15.0,1250.0,15.013
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,15.0,12500.0,15.013
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,15.0,160.0,14.976
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,15.0,1600.0,14.974
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,15.0,200.0,14.997
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,15.0,2000.0,15.013
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,15.0,250.0,15.008
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,15.0,2500.0,15.013
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,15.0,31.5,14.498
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,15.0,315.0,15.012
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,15.0,3150.0,15.013
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,15.0,40.0,14.597
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,15.0,400.0,15.013
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,15.0,4000.0,15.013
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,15.0,50.0,14.65
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,15.0,500.0,15.013
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,15.0,5000.0,15.013
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,15.0,63.0,14.759
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,15.0,630.0,15.013
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,15.0,6300.0,15.013
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,15.0,80.0,14.807
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,15.0,800.0,15.013
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,15.0,8000.0,13.992
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,3.0,100.0,3.012
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,3.0,1000.0,3.137
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,3.0,10000.0,3.137
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,3.0,125.0,3.054
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,3.0,1250.0,3.137
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,3.0,12500.0,3.137
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,3.0,160.0,3.092
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,3.0,1600.0,3.115
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,3.0,200.0,3.116
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,3.0,2000.0,3.137
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,3.0,250.0,3.131
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,3.0,2500.0,3.137
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,3.0,31.5,2.784
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,3.0,315.0,3.137
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,3.0,3150.0,3.137
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,3.0,40.0,2.829
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,3.0,400.0,3.137
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,3.0,4000.0,3.137
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,3.0,50.0,2.87
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,3.0,500.0,3.137
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,3.0,5000.0,3.137
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,3.0,63.0,2.916
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,3.0,630.0,3.137
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,3.0,6300.0,3.137
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,3.0,80.0,2.966
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,3.0,800.0,3.137
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,3.0,8000.0,2.572
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,6.0,100.0,5.925
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,6.0,1000.0,6.026
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,6.0,10000.0,6.026
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,6.0,125.0,5.961
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,6.0,1250.0,6.026
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,6.0,12500.0,6.026
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,6.0,160.0,5.991
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,6.0,1600.0,5.994
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,6.0,200.0,6.011
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,6.0,2000.0,6.026
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,6.0,250.0,6.021
