slug,maker,models,family,group,state,condition,hz,level_dbfs
nls_mike,Waves,SSL 4000 G+ console channel,colour,console-ssl,on,silence,500.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,colour,console-ssl,on,silence,5000.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,colour,console-ssl,on,silence,63.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,colour,console-ssl,on,silence,630.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,colour,console-ssl,on,silence,6300.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,colour,console-ssl,on,silence,80.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,colour,console-ssl,on,silence,800.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,colour,console-ssl,on,silence,8000.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,colour,console-ssl,on,under_tone_-12,100.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,colour,console-ssl,on,under_tone_-12,1000.0,-167.14
nls_mike,Waves,SSL 4000 G+ console channel,colour,console-ssl,on,under_tone_-12,10000.0,-168.18
nls_mike,Waves,SSL 4000 G+ console channel,colour,console-ssl,on,under_tone_-12,125.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,colour,console-ssl,on,under_tone_-12,1250.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,colour,console-ssl,on,under_tone_-12,12500.0,-171.8
nls_mike,Waves,SSL 4000 G+ console channel,colour,console-ssl,on,under_tone_-12,160.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,colour,console-ssl,on,under_tone_-12,1600.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,colour,console-ssl,on,under_tone_-12,16000.0,-171.24
nls_mike,Waves,SSL 4000 G+ console channel,colour,console-ssl,on,under_tone_-12,20.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,colour,console-ssl,on,under_tone_-12,200.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,colour,console-ssl,on,under_tone_-12,2000.0,-167.31
nls_mike,Waves,SSL 4000 G+ console channel,colour,console-ssl,on,under_tone_-12,20000.0,-117.36
nls_mike,Waves,SSL 4000 G+ console channel,colour,console-ssl,on,under_tone_-12,25.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,colour,console-ssl,on,under_tone_-12,250.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,colour,console-ssl,on,under_tone_-12,2500.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,colour,console-ssl,on,under_tone_-12,31.5,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,colour,console-ssl,on,under_tone_-12,315.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,colour,console-ssl,on,under_tone_-12,3150.0,-167.58
nls_mike,Waves,SSL 4000 G+ console channel,colour,console-ssl,on,under_tone_-12,40.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,colour,console-ssl,on,under_tone_-12,400.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,colour,console-ssl,on,under_tone_-12,4000.0,-167.94
nls_mike,Waves,SSL 4000 G+ console channel,colour,console-ssl,on,under_tone_-12,50.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,colour,console-ssl,on,under_tone_-12,500.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,colour,console-ssl,on,under_tone_-12,5000.0,-168.49
nls_mike,Waves,SSL 4000 G+ console channel,colour,console-ssl,on,under_tone_-12,63.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,colour,console-ssl,on,under_tone_-12,630.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,colour,console-ssl,on,under_tone_-12,6300.0,-166.44
nls_mike,Waves,SSL 4000 G+ console channel,colour,console-ssl,on,under_tone_-12,80.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,colour,console-ssl,on,under_tone_-12,800.0,-200.0
nls_mike,Waves,SSL 4000 G+ console channel,colour,console-ssl,on,under_tone_-12,8000.0,-170.77
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,off,silence,100.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,off,silence,1000.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,off,silence,10000.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,off,silence,125.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,off,silence,1250.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,off,silence,12500.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,off,silence,160.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,off,silence,1600.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,off,silence,16000.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,off,silence,20.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,off,silence,200.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,off,silence,2000.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,off,silence,20000.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,off,silence,25.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,off,silence,250.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,off,silence,2500.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,off,silence,31.5,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,off,silence,315.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,off,silence,3150.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,off,silence,40.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,off,silence,400.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,off,silence,4000.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,off,silence,50.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,off,silence,500.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,off,silence,5000.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,off,silence,63.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,off,silence,630.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,off,silence,6300.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,off,silence,80.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,off,silence,800.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,off,silence,8000.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,off,under_tone_-12,100.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,off,under_tone_-12,1000.0,-166.6
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,off,under_tone_-12,10000.0,-167.59
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,off,under_tone_-12,125.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,off,under_tone_-12,1250.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,off,under_tone_-12,12500.0,-171.11
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,off,under_tone_-12,160.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,off,under_tone_-12,1600.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,off,under_tone_-12,16000.0,-169.78
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,off,under_tone_-12,20.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,off,under_tone_-12,200.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,off,under_tone_-12,2000.0,-166.77
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,off,under_tone_-12,20000.0,-158.89
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,off,under_tone_-12,25.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,off,under_tone_-12,250.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,off,under_tone_-12,2500.0,-199.73
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,off,under_tone_-12,31.5,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,off,under_tone_-12,315.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,off,under_tone_-12,3150.0,-167.07
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,off,under_tone_-12,40.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,off,under_tone_-12,400.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,off,under_tone_-12,4000.0,-167.51
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,off,under_tone_-12,50.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,off,under_tone_-12,500.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,off,under_tone_-12,5000.0,-167.9
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,off,under_tone_-12,63.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,off,under_tone_-12,630.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,off,under_tone_-12,6300.0,-165.87
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,off,under_tone_-12,80.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,off,under_tone_-12,800.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,off,under_tone_-12,8000.0,-170.4
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,on,silence,100.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,on,silence,1000.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,on,silence,10000.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,on,silence,125.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,on,silence,1250.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,on,silence,12500.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,on,silence,160.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,on,silence,1600.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,on,silence,16000.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,on,silence,20.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,on,silence,200.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,on,silence,2000.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,on,silence,20000.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,on,silence,25.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,on,silence,250.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,on,silence,2500.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,on,silence,31.5,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,on,silence,315.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,on,silence,3150.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,on,silence,40.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,on,silence,400.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,on,silence,4000.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,on,silence,50.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,on,silence,500.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,on,silence,5000.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,on,silence,63.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,on,silence,630.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,on,silence,6300.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,on,silence,80.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,on,silence,800.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,on,silence,8000.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,on,under_tone_-12,100.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,on,under_tone_-12,1000.0,-166.6
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,on,under_tone_-12,10000.0,-167.59
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,on,under_tone_-12,125.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,on,under_tone_-12,1250.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,on,under_tone_-12,12500.0,-171.11
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,on,under_tone_-12,160.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,on,under_tone_-12,1600.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,on,under_tone_-12,16000.0,-169.78
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,on,under_tone_-12,20.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,on,under_tone_-12,200.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,on,under_tone_-12,2000.0,-166.77
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,on,under_tone_-12,20000.0,-158.89
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,on,under_tone_-12,25.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,on,under_tone_-12,250.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,on,under_tone_-12,2500.0,-199.73
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,on,under_tone_-12,31.5,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,on,under_tone_-12,315.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,on,under_tone_-12,3150.0,-167.07
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,on,under_tone_-12,40.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,on,under_tone_-12,400.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,on,under_tone_-12,4000.0,-167.51
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,on,under_tone_-12,50.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,on,under_tone_-12,500.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,on,under_tone_-12,5000.0,-167.9
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,on,under_tone_-12,63.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,on,under_tone_-12,630.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,on,under_tone_-12,6300.0,-165.87
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,on,under_tone_-12,80.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,on,under_tone_-12,800.0,-200.0
nls_nevo,Waves,Neve 5116 console channel,colour,console-neve,on,under_tone_-12,8000.0,-170.4
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,off,silence,100.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,off,silence,1000.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,off,silence,10000.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,off,silence,125.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,off,silence,1250.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,off,silence,12500.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,off,silence,160.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,off,silence,1600.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,off,silence,16000.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,off,silence,20.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,off,silence,200.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,off,silence,2000.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,off,silence,20000.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,off,silence,25.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,off,silence,250.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,off,silence,2500.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,off,silence,31.5,-200.0
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,off,silence,315.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,off,silence,3150.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,off,silence,40.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,off,silence,400.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,off,silence,4000.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,off,silence,50.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,off,silence,500.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,off,silence,5000.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,off,silence,63.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,off,silence,630.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,off,silence,6300.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,off,silence,80.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,off,silence,800.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,off,silence,8000.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,off,under_tone_-12,100.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,off,under_tone_-12,1000.0,-167.19
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,off,under_tone_-12,10000.0,-168.17
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,off,under_tone_-12,125.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,off,under_tone_-12,1250.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,off,under_tone_-12,12500.0,-171.67
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,off,under_tone_-12,160.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,off,under_tone_-12,1600.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,off,under_tone_-12,16000.0,-171.07
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,off,under_tone_-12,20.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,off,under_tone_-12,200.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,off,under_tone_-12,2000.0,-167.31
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,off,under_tone_-12,20000.0,-147.74
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,off,under_tone_-12,25.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,off,under_tone_-12,250.0,-200.0
nls_spike,Waves,EMI TG12345 console channel,colour,console-emi,off,under_tone_-12,2500.0,-200.0
