slug,maker,models,group,element,gr_target_db,marking,phase,time_ms,gr_db
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=0.0,attack,0.5,0.6840521867837228
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=0.0,attack,1.0,1.4545523859828013
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=0.0,attack,10.0,6.368038790079847
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=0.0,attack,100.0,6.918131254999226
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=0.0,attack,1000.0,8.28875200266514
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=0.0,attack,2.0,3.0100049008149297
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=0.0,attack,20.0,6.602771501532813
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=0.0,attack,200.0,7.237241409592431
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=0.0,attack,2000.0,8.286927538281532
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=0.0,attack,5.0,5.416878378287279
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=0.0,attack,50.0,6.73061578065716
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=0.0,attack,500.0,7.866175978432853
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=0.0,attack,5000.0,0.013208526261967446
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=0.0,release,0.1,8.264399929189057
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=0.0,release,0.2,8.166003593440584
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=0.0,release,0.5,8.06020107825595
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=0.0,release,1.0,7.915166563827199
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=0.0,release,10.0,6.1013325106068415
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=0.0,release,100.0,2.3246782228549243
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=0.0,release,1000.0,0.3381026134266403
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=0.0,release,2.0,7.869400982045363
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=0.0,release,20.0,4.750634218572463
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=0.0,release,200.0,1.78550619140008
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=0.0,release,2000.0,0.06243433088603734
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=0.0,release,5.0,7.086347904422342
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=0.0,release,50.0,3.044271999391111
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=0.0,release,500.0,0.9038493670577552
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=0.0,release,5000.0,0.0006153634368777361
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=10.5,attack,0.1,0.12488448934257756
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=10.5,attack,0.2,0.23247542678116484
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=10.5,attack,0.5,0.6931805467345451
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=10.5,attack,1.0,1.4994246024650073
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=10.5,attack,10.0,7.760875186482776
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=10.5,attack,100.0,9.995624636960745
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=10.5,attack,1000.0,11.11579739465272
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=10.5,attack,2.0,3.2047480933824293
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=10.5,attack,20.0,8.761492493716153
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=10.5,attack,200.0,10.409917360854628
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=10.5,attack,2000.0,11.065215192738645
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=10.5,attack,5.0,6.105668365462788
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=10.5,attack,50.0,9.534162623256442
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=10.5,attack,500.0,10.842017689693812
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=10.5,attack,5000.0,0.17543449899156305
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=10.5,release,0.1,11.035513779846424
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=10.5,release,0.2,10.932223663698402
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=10.5,release,0.5,10.900504610316833
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=10.5,release,1.0,10.868127592019952
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=10.5,release,10.0,11.058232502638123
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=10.5,release,100.0,10.157768838712395
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=10.5,release,1000.0,3.159022608968024
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=10.5,release,2.0,11.203114000061168
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=10.5,release,20.0,10.968731919049496
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=10.5,release,200.0,9.138670845882451
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=10.5,release,2000.0,0.6704703875107436
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=10.5,release,5.0,11.095430111022445
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=10.5,release,50.0,10.671713083571586
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=10.5,release,500.0,6.4120769932060275
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=10.5,release,5000.0,0.015176268454407449
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=2.0,attack,0.1,0.12488535681210688
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=2.0,attack,0.2,0.23209627884361073
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=2.0,attack,0.5,0.6895603834090454
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=2.0,attack,1.0,1.4814670106337124
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=2.0,attack,10.0,7.12067362383658
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=2.0,attack,100.0,7.975654076312768
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=2.0,attack,1000.0,9.307732449105337
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=2.0,attack,2.0,3.1252064222079525
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=2.0,attack,20.0,7.612465358519812
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=2.0,attack,200.0,8.296442438863146
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=2.0,attack,2000.0,9.297589062321713
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=2.0,attack,5.0,5.814070154267075
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=2.0,attack,50.0,7.787300022097766
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=2.0,attack,500.0,8.910030315934538
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=2.0,attack,5000.0,0.014971737673323826
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=2.0,release,0.1,9.271267037286474
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=2.0,release,0.2,9.169547055669156
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=2.0,release,0.5,9.103738350174964
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=2.0,release,1.0,9.019499422002124
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=2.0,release,10.0,8.16016822553756
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=2.0,release,100.0,3.527238904259396
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=2.0,release,1000.0,0.39327396565497463
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=2.0,release,2.0,9.180994400014072
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=2.0,release,20.0,7.1730250726750135
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=2.0,release,200.0,2.263823475313778
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=2.0,release,2000.0,0.07126750524721892
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=2.0,release,5.0,8.734670552340946
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=2.0,release,50.0,5.175364472713238
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=2.0,release,500.0,1.0774247931362142
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=2.0,release,5000.0,0.0007006084117238132
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=4.0,attack,0.1,0.1249080612895701
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=4.0,attack,0.2,0.23220219411605725
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=4.0,attack,0.5,0.6910979960350461
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=4.0,attack,1.0,1.4888673684788487
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=4.0,attack,10.0,7.364188512052093
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=4.0,attack,100.0,8.427186458266391
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=4.0,attack,1000.0,9.732970724673528
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=4.0,attack,2.0,3.1578662938122886
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=4.0,attack,20.0,8.00164203071285
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=4.0,attack,200.0,8.74568073271423
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=4.0,attack,2000.0,9.718593868223639
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=4.0,attack,5.0,5.930470225790056
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=4.0,attack,50.0,8.237623397885777
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=4.0,attack,500.0,9.346244274022984
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=4.0,attack,5000.0,0.01627640802035435
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=4.0,release,0.1,9.690856377381202
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=4.0,release,0.2,9.587183473954966
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=4.0,release,0.5,9.533880548791416
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=4.0,release,1.0,9.468595879204845
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=4.0,release,10.0,8.982286594719364
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=4.0,release,100.0,4.738414908476692
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=4.0,release,1000.0,0.4358350628381167
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=4.0,release,2.0,9.698771977244991
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=4.0,release,20.0,8.258977303493026
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=4.0,release,200.0,2.9128830188316073
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=4.0,release,2000.0,0.07780607123811611
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=4.0,release,5.0,9.374313241730917
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=4.0,release,50.0,6.550439734830792
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=4.0,release,500.0,1.2218328777347254
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=4.0,release,5000.0,0.0007632289301198192
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=6.0,attack,0.1,0.1249107377563381
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=6.0,attack,0.2,0.23236155158078708
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=6.0,attack,0.5,0.6926464839649185
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=6.0,attack,1.0,1.4964945140492214
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=6.0,attack,10.0,7.643626873869254
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=6.0,attack,100.0,9.186473951527079
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=6.0,attack,1000.0,10.449998370842357
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=6.0,attack,2.0,3.1913114051677987
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=6.0,attack,20.0,8.515694428449507
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=6.0,attack,200.0,9.49399712630501
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=6.0,attack,2000.0,10.424378004653457
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=6.0,attack,5.0,6.055197831780263
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=6.0,attack,50.0,8.978541794428985
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=6.0,attack,500.0,10.079335621985498
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=6.0,attack,5000.0,0.023125230851929413
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=6.0,release,0.1,10.394384582058109
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=6.0,release,0.2,10.285235055829627
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=6.0,release,0.5,10.247054035219474
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=6.0,release,1.0,10.202839860155382
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=6.0,release,10.0,10.191525276915078
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=6.0,release,100.0,7.715955325871347
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=6.0,release,1000.0,0.7000421458013855
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=6.0,release,2.0,10.519360654962666
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=6.0,release,20.0,9.884051020305563
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=6.0,release,200.0,5.718486394150327
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=6.0,release,2000.0,0.11320209056052
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=6.0,release,5.0,10.341598497753486
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=6.0,release,50.0,9.0020698152855
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=6.0,release,500.0,2.351976900568383
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=6.0,release,5000.0,0.0010936260148288746
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=8.0,attack,0.1,0.12488749982795455
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=8.0,attack,0.2,0.23246666789756532
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=8.0,attack,0.5,0.693130995461906
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=8.0,attack,1.0,1.4991532289918985
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=8.0,attack,10.0,7.749635742430656
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=8.0,attack,100.0,9.860498435936105
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=8.0,attack,1000.0,11.011522459505233
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=8.0,attack,2.0,3.2034858068868823
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=8.0,attack,20.0,8.736900986268017
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=8.0,attack,200.0,10.206062399174968
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=8.0,attack,2000.0,10.966013739335114
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=8.0,attack,5.0,6.100892823774483
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=8.0,attack,50.0,9.46573977049624
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=8.0,attack,500.0,10.70568486419079
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=8.0,attack,5000.0,0.10401309880583165
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=8.0,release,0.1,10.936201560621338
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=8.0,release,0.2,10.831717530344214
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=8.0,release,0.5,10.79919160458801
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=8.0,release,1.0,10.765430051699443
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=8.0,release,10.0,10.937228565242947
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=8.0,release,100.0,9.852695610182689
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=8.0,release,1000.0,2.416061612624021
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=8.0,release,2.0,11.099887992967691
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=8.0,release,20.0,10.82533317449721
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=8.0,release,200.0,8.671883011583546
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=8.0,release,2000.0,0.4481423290561859
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=8.0,release,5.0,10.985424602616366
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=8.0,release,50.0,10.464081205333741
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=8.0,release,500.0,5.682211142154227
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,release=8.0,release,5000.0,0.006696781265238538
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,as_set,attack,0.1,0.1249166901303711
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,as_set,attack,0.2,0.23226457287337388
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,as_set,attack,0.5,0.6918446228770174
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,as_set,attack,1.0,1.492462135356065
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,as_set,attack,10.0,7.491619843597473
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,as_set,attack,100.0,8.713564260181919
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,as_set,attack,1000.0,10.013750979908453
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,as_set,attack,2.0,3.1732082755806363
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,as_set,attack,20.0,8.227257499719835
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,as_set,attack,200.0,9.027555611133314
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,as_set,attack,2000.0,9.996779282679213
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,as_set,attack,5.0,5.98870451993028
distressor,UAD,Empirical Labs Distressor,fet-other,fet,10.0,as_set,attack,50.0,8.524788843428901
