slug,maker,models,group,setting,condition,hz,level_dbfs,rms_dbfs,a_weighted_dbfs
bx_console_n,Brainworx,Neve VXS console channel,console-neve,thd_-60,silence,10000.0,-97.45,-89.72,-90.12
bx_console_n,Brainworx,Neve VXS console channel,console-neve,thd_-60,silence,125.0,-117.1,-89.72,-90.12
bx_console_n,Brainworx,Neve VXS console channel,console-neve,thd_-60,silence,1250.0,-106.98,-89.72,-90.12
bx_console_n,Brainworx,Neve VXS console channel,console-neve,thd_-60,silence,12500.0,-96.57,-89.72,-90.12
bx_console_n,Brainworx,Neve VXS console channel,console-neve,thd_-60,silence,160.0,-115.13,-89.72,-90.12
bx_console_n,Brainworx,Neve VXS console channel,console-neve,thd_-60,silence,1600.0,-105.93,-89.72,-90.12
bx_console_n,Brainworx,Neve VXS console channel,console-neve,thd_-60,silence,16000.0,-95.42,-89.72,-90.12
bx_console_n,Brainworx,Neve VXS console channel,console-neve,thd_-60,silence,20.0,-124.57,-89.72,-90.12
bx_console_n,Brainworx,Neve VXS console channel,console-neve,thd_-60,silence,200.0,-115.38,-89.72,-90.12
bx_console_n,Brainworx,Neve VXS console channel,console-neve,thd_-60,silence,2000.0,-104.45,-89.72,-90.12
bx_console_n,Brainworx,Neve VXS console channel,console-neve,thd_-60,silence,20000.0,-94.43,-89.72,-90.12
bx_console_n,Brainworx,Neve VXS console channel,console-neve,thd_-60,silence,25.0,-124.94,-89.72,-90.12
bx_console_n,Brainworx,Neve VXS console channel,console-neve,thd_-60,silence,250.0,-113.35,-89.72,-90.12
bx_console_n,Brainworx,Neve VXS console channel,console-neve,thd_-60,silence,2500.0,-103.63,-89.72,-90.12
bx_console_n,Brainworx,Neve VXS console channel,console-neve,thd_-60,silence,31.5,-124.55,-89.72,-90.12
bx_console_n,Brainworx,Neve VXS console channel,console-neve,thd_-60,silence,315.0,-112.89,-89.72,-90.12
bx_console_n,Brainworx,Neve VXS console channel,console-neve,thd_-60,silence,3150.0,-102.33,-89.72,-90.12
bx_console_n,Brainworx,Neve VXS console channel,console-neve,thd_-60,silence,40.0,-118.99,-89.72,-90.12
bx_console_n,Brainworx,Neve VXS console channel,console-neve,thd_-60,silence,400.0,-111.27,-89.72,-90.12
bx_console_n,Brainworx,Neve VXS console channel,console-neve,thd_-60,silence,4000.0,-101.67,-89.72,-90.12
bx_console_n,Brainworx,Neve VXS console channel,console-neve,thd_-60,silence,50.0,-118.81,-89.72,-90.12
bx_console_n,Brainworx,Neve VXS console channel,console-neve,thd_-60,silence,500.0,-110.64,-89.72,-90.12
bx_console_n,Brainworx,Neve VXS console channel,console-neve,thd_-60,silence,5000.0,-100.55,-89.72,-90.12
bx_console_n,Brainworx,Neve VXS console channel,console-neve,thd_-60,silence,63.0,-120.68,-89.72,-90.12
bx_console_n,Brainworx,Neve VXS console channel,console-neve,thd_-60,silence,630.0,-109.62,-89.72,-90.12
bx_console_n,Brainworx,Neve VXS console channel,console-neve,thd_-60,silence,6300.0,-99.67,-89.72,-90.12
bx_console_n,Brainworx,Neve VXS console channel,console-neve,thd_-60,silence,80.0,-117.71,-89.72,-90.12
bx_console_n,Brainworx,Neve VXS console channel,console-neve,thd_-60,silence,800.0,-109.11,-89.72,-90.12
bx_console_n,Brainworx,Neve VXS console channel,console-neve,thd_-60,silence,8000.0,-98.45,-89.72,-90.12
bx_console_n,Brainworx,Neve VXS console channel,console-neve,thd_-60,under_tone_-12,100.0,-117.51,-89.79,-90.16
bx_console_n,Brainworx,Neve VXS console channel,console-neve,thd_-60,under_tone_-12,1000.0,-107.84,-89.79,-90.16
bx_console_n,Brainworx,Neve VXS console channel,console-neve,thd_-60,under_tone_-12,10000.0,-97.67,-89.79,-90.16
bx_console_n,Brainworx,Neve VXS console channel,console-neve,thd_-60,under_tone_-12,125.0,-115.87,-89.79,-90.16
bx_console_n,Brainworx,Neve VXS console channel,console-neve,thd_-60,under_tone_-12,1250.0,-106.59,-89.79,-90.16
bx_console_n,Brainworx,Neve VXS console channel,console-neve,thd_-60,under_tone_-12,12500.0,-96.71,-89.79,-90.16
bx_console_n,Brainworx,Neve VXS console channel,console-neve,thd_-60,under_tone_-12,160.0,-116.09,-89.79,-90.16
bx_console_n,Brainworx,Neve VXS console channel,console-neve,thd_-60,under_tone_-12,1600.0,-105.34,-89.79,-90.16
bx_console_n,Brainworx,Neve VXS console channel,console-neve,thd_-60,under_tone_-12,16000.0,-95.56,-89.79,-90.16
bx_console_n,Brainworx,Neve VXS console channel,console-neve,thd_-60,under_tone_-12,20.0,-122.91,-89.79,-90.16
bx_console_n,Brainworx,Neve VXS console channel,console-neve,thd_-60,under_tone_-12,200.0,-114.61,-89.79,-90.16
bx_console_n,Brainworx,Neve VXS console channel,console-neve,thd_-60,under_tone_-12,2000.0,-104.63,-89.79,-90.16
bx_console_n,Brainworx,Neve VXS console channel,console-neve,thd_-60,under_tone_-12,20000.0,-94.55,-89.79,-90.16
bx_console_n,Brainworx,Neve VXS console channel,console-neve,thd_-60,under_tone_-12,25.0,-124.15,-89.79,-90.16
bx_console_n,Brainworx,Neve VXS console channel,console-neve,thd_-60,under_tone_-12,250.0,-113.81,-89.79,-90.16
bx_console_n,Brainworx,Neve VXS console channel,console-neve,thd_-60,under_tone_-12,2500.0,-103.77,-89.79,-90.16
bx_console_n,Brainworx,Neve VXS console channel,console-neve,thd_-60,under_tone_-12,31.5,-122.21,-89.79,-90.16
bx_console_n,Brainworx,Neve VXS console channel,console-neve,thd_-60,under_tone_-12,315.0,-112.37,-89.79,-90.16
bx_console_n,Brainworx,Neve VXS console channel,console-neve,thd_-60,under_tone_-12,3150.0,-102.54,-89.79,-90.16
bx_console_n,Brainworx,Neve VXS console channel,console-neve,thd_-60,under_tone_-12,40.0,-123.11,-89.79,-90.16
bx_console_n,Brainworx,Neve VXS console channel,console-neve,thd_-60,under_tone_-12,400.0,-111.64,-89.79,-90.16
bx_console_n,Brainworx,Neve VXS console channel,console-neve,thd_-60,under_tone_-12,4000.0,-101.55,-89.79,-90.16
bx_console_n,Brainworx,Neve VXS console channel,console-neve,thd_-60,under_tone_-12,50.0,-121.36,-89.79,-90.16
bx_console_n,Brainworx,Neve VXS console channel,console-neve,thd_-60,under_tone_-12,500.0,-110.25,-89.79,-90.16
bx_console_n,Brainworx,Neve VXS console channel,console-neve,thd_-60,under_tone_-12,5000.0,-100.59,-89.79,-90.16
bx_console_n,Brainworx,Neve VXS console channel,console-neve,thd_-60,under_tone_-12,63.0,-121.13,-89.79,-90.16
bx_console_n,Brainworx,Neve VXS console channel,console-neve,thd_-60,under_tone_-12,630.0,-110.11,-89.79,-90.16
bx_console_n,Brainworx,Neve VXS console channel,console-neve,thd_-60,under_tone_-12,6300.0,-99.77,-89.79,-90.16
bx_console_n,Brainworx,Neve VXS console channel,console-neve,thd_-60,under_tone_-12,80.0,-119.48,-89.79,-90.16
bx_console_n,Brainworx,Neve VXS console channel,console-neve,thd_-60,under_tone_-12,800.0,-108.48,-89.79,-90.16
bx_console_n,Brainworx,Neve VXS console channel,console-neve,thd_-60,under_tone_-12,8000.0,-98.31,-89.79,-90.16
frontdaw_british,Sonimus,British console style,style-frontdaw,matched_thd_0.1_pct,silence,100.0,-200.0,-200.0,-200.0
frontdaw_british,Sonimus,British console style,style-frontdaw,matched_thd_0.1_pct,silence,1000.0,-200.0,-200.0,-200.0
frontdaw_british,Sonimus,British console style,style-frontdaw,matched_thd_0.1_pct,silence,10000.0,-200.0,-200.0,-200.0
frontdaw_british,Sonimus,British console style,style-frontdaw,matched_thd_0.1_pct,silence,125.0,-200.0,-200.0,-200.0
frontdaw_british,Sonimus,British console style,style-frontdaw,matched_thd_0.1_pct,silence,1250.0,-200.0,-200.0,-200.0
frontdaw_british,Sonimus,British console style,style-frontdaw,matched_thd_0.1_pct,silence,12500.0,-200.0,-200.0,-200.0
frontdaw_british,Sonimus,British console style,style-frontdaw,matched_thd_0.1_pct,silence,160.0,-200.0,-200.0,-200.0
frontdaw_british,Sonimus,British console style,style-frontdaw,matched_thd_0.1_pct,silence,1600.0,-200.0,-200.0,-200.0
frontdaw_british,Sonimus,British console style,style-frontdaw,matched_thd_0.1_pct,silence,16000.0,-200.0,-200.0,-200.0
frontdaw_british,Sonimus,British console style,style-frontdaw,matched_thd_0.1_pct,silence,20.0,-200.0,-200.0,-200.0
frontdaw_british,Sonimus,British console style,style-frontdaw,matched_thd_0.1_pct,silence,200.0,-200.0,-200.0,-200.0
frontdaw_british,Sonimus,British console style,style-frontdaw,matched_thd_0.1_pct,silence,2000.0,-200.0,-200.0,-200.0
frontdaw_british,Sonimus,British console style,style-frontdaw,matched_thd_0.1_pct,silence,20000.0,-200.0,-200.0,-200.0
frontdaw_british,Sonimus,British console style,style-frontdaw,matched_thd_0.1_pct,silence,25.0,-200.0,-200.0,-200.0
frontdaw_british,Sonimus,British console style,style-frontdaw,matched_thd_0.1_pct,silence,250.0,-200.0,-200.0,-200.0
frontdaw_british,Sonimus,British console style,style-frontdaw,matched_thd_0.1_pct,silence,2500.0,-200.0,-200.0,-200.0
frontdaw_british,Sonimus,British console style,style-frontdaw,matched_thd_0.1_pct,silence,31.5,-200.0,-200.0,-200.0
frontdaw_british,Sonimus,British console style,style-frontdaw,matched_thd_0.1_pct,silence,315.0,-200.0,-200.0,-200.0
frontdaw_british,Sonimus,British console style,style-frontdaw,matched_thd_0.1_pct,silence,3150.0,-200.0,-200.0,-200.0
frontdaw_british,Sonimus,British console style,style-frontdaw,matched_thd_0.1_pct,silence,40.0,-200.0,-200.0,-200.0
frontdaw_british,Sonimus,British console style,style-frontdaw,matched_thd_0.1_pct,silence,400.0,-200.0,-200.0,-200.0
frontdaw_british,Sonimus,British console style,style-frontdaw,matched_thd_0.1_pct,silence,4000.0,-200.0,-200.0,-200.0
frontdaw_british,Sonimus,British console style,style-frontdaw,matched_thd_0.1_pct,silence,50.0,-200.0,-200.0,-200.0
frontdaw_british,Sonimus,British console style,style-frontdaw,matched_thd_0.1_pct,silence,500.0,-200.0,-200.0,-200.0
frontdaw_british,Sonimus,British console style,style-frontdaw,matched_thd_0.1_pct,silence,5000.0,-200.0,-200.0,-200.0
frontdaw_british,Sonimus,British console style,style-frontdaw,matched_thd_0.1_pct,silence,63.0,-200.0,-200.0,-200.0
frontdaw_british,Sonimus,British console style,style-frontdaw,matched_thd_0.1_pct,silence,630.0,-200.0,-200.0,-200.0
frontdaw_british,Sonimus,British console style,style-frontdaw,matched_thd_0.1_pct,silence,6300.0,-200.0,-200.0,-200.0
frontdaw_british,Sonimus,British console style,style-frontdaw,matched_thd_0.1_pct,silence,80.0,-200.0,-200.0,-200.0
frontdaw_british,Sonimus,British console style,style-frontdaw,matched_thd_0.1_pct,silence,800.0,-200.0,-200.0,-200.0
frontdaw_british,Sonimus,British console style,style-frontdaw,matched_thd_0.1_pct,silence,8000.0,-200.0,-200.0,-200.0
frontdaw_british,Sonimus,British console style,style-frontdaw,matched_thd_0.1_pct,under_tone_-12,100.0,-200.0,-159.22,-167.21
frontdaw_british,Sonimus,British console style,style-frontdaw,matched_thd_0.1_pct,under_tone_-12,1000.0,-200.0,-159.22,-167.21
frontdaw_british,Sonimus,British console style,style-frontdaw,matched_thd_0.1_pct,under_tone_-12,10000.0,-200.0,-159.22,-167.21
frontdaw_british,Sonimus,British console style,style-frontdaw,matched_thd_0.1_pct,under_tone_-12,125.0,-200.0,-159.22,-167.21
frontdaw_british,Sonimus,British console style,style-frontdaw,matched_thd_0.1_pct,under_tone_-12,1250.0,-200.0,-159.22,-167.21
frontdaw_british,Sonimus,British console style,style-frontdaw,matched_thd_0.1_pct,under_tone_-12,12500.0,-200.0,-159.22,-167.21
frontdaw_british,Sonimus,British console style,style-frontdaw,matched_thd_0.1_pct,under_tone_-12,160.0,-200.0,-159.22,-167.21
frontdaw_british,Sonimus,British console style,style-frontdaw,matched_thd_0.1_pct,under_tone_-12,1600.0,-200.0,-159.22,-167.21
frontdaw_british,Sonimus,British console style,style-frontdaw,matched_thd_0.1_pct,under_tone_-12,16000.0,-200.0,-159.22,-167.21
frontdaw_british,Sonimus,British console style,style-frontdaw,matched_thd_0.1_pct,under_tone_-12,20.0,-200.0,-159.22,-167.21
frontdaw_british,Sonimus,British console style,style-frontdaw,matched_thd_0.1_pct,under_tone_-12,200.0,-200.0,-159.22,-167.21
frontdaw_british,Sonimus,British console style,style-frontdaw,matched_thd_0.1_pct,under_tone_-12,2000.0,-200.0,-159.22,-167.21
frontdaw_british,Sonimus,British console style,style-frontdaw,matched_thd_0.1_pct,under_tone_-12,20000.0,-158.57,-159.22,-167.21
frontdaw_british,Sonimus,British console style,style-frontdaw,matched_thd_0.1_pct,under_tone_-12,25.0,-200.0,-159.22,-167.21
frontdaw_british,Sonimus,British console style,style-frontdaw,matched_thd_0.1_pct,under_tone_-12,250.0,-200.0,-159.22,-167.21
frontdaw_british,Sonimus,British console style,style-frontdaw,matched_thd_0.1_pct,under_tone_-12,2500.0,-200.0,-159.22,-167.21
frontdaw_british,Sonimus,British console style,style-frontdaw,matched_thd_0.1_pct,under_tone_-12,31.5,-200.0,-159.22,-167.21
frontdaw_british,Sonimus,British console style,style-frontdaw,matched_thd_0.1_pct,under_tone_-12,315.0,-200.0,-159.22,-167.21
frontdaw_british,Sonimus,British console style,style-frontdaw,matched_thd_0.1_pct,under_tone_-12,3150.0,-200.0,-159.22,-167.21
frontdaw_british,Sonimus,British console style,style-frontdaw,matched_thd_0.1_pct,under_tone_-12,40.0,-200.0,-159.22,-167.21
frontdaw_british,Sonimus,British console style,style-frontdaw,matched_thd_0.1_pct,under_tone_-12,400.0,-200.0,-159.22,-167.21
frontdaw_british,Sonimus,British console style,style-frontdaw,matched_thd_0.1_pct,under_tone_-12,4000.0,-200.0,-159.22,-167.21
frontdaw_british,Sonimus,British console style,style-frontdaw,matched_thd_0.1_pct,under_tone_-12,50.0,-200.0,-159.22,-167.21
frontdaw_british,Sonimus,British console style,style-frontdaw,matched_thd_0.1_pct,under_tone_-12,500.0,-200.0,-159.22,-167.21
frontdaw_british,Sonimus,British console style,style-frontdaw,matched_thd_0.1_pct,under_tone_-12,5000.0,-200.0,-159.22,-167.21
frontdaw_british,Sonimus,British console style,style-frontdaw,matched_thd_0.1_pct,under_tone_-12,63.0,-200.0,-159.22,-167.21
frontdaw_british,Sonimus,British console style,style-frontdaw,matched_thd_0.1_pct,under_tone_-12,630.0,-200.0,-159.22,-167.21
frontdaw_british,Sonimus,British console style,style-frontdaw,matched_thd_0.1_pct,under_tone_-12,6300.0,-200.0,-159.22,-167.21
frontdaw_british,Sonimus,British console style,style-frontdaw,matched_thd_0.1_pct,under_tone_-12,80.0,-200.0,-159.22,-167.21
frontdaw_british,Sonimus,British console style,style-frontdaw,matched_thd_0.1_pct,under_tone_-12,800.0,-200.0,-159.22,-167.21
frontdaw_british,Sonimus,British console style,style-frontdaw,matched_thd_0.1_pct,under_tone_-12,8000.0,-200.0,-159.22,-167.21
frontdaw_british,Sonimus,British console style,style-frontdaw,mojo_0,silence,100.0,-200.0,-200.0,-200.0
frontdaw_british,Sonimus,British console style,style-frontdaw,mojo_0,silence,1000.0,-200.0,-200.0,-200.0
frontdaw_british,Sonimus,British console style,style-frontdaw,mojo_0,silence,10000.0,-200.0,-200.0,-200.0
frontdaw_british,Sonimus,British console style,style-frontdaw,mojo_0,silence,125.0,-200.0,-200.0,-200.0
frontdaw_british,Sonimus,British console style,style-frontdaw,mojo_0,silence,1250.0,-200.0,-200.0,-200.0
frontdaw_british,Sonimus,British console style,style-frontdaw,mojo_0,silence,12500.0,-200.0,-200.0,-200.0
frontdaw_british,Sonimus,British console style,style-frontdaw,mojo_0,silence,160.0,-200.0,-200.0,-200.0
frontdaw_british,Sonimus,British console style,style-frontdaw,mojo_0,silence,1600.0,-200.0,-200.0,-200.0
frontdaw_british,Sonimus,British console style,style-frontdaw,mojo_0,silence,16000.0,-200.0,-200.0,-200.0
frontdaw_british,Sonimus,British console style,style-frontdaw,mojo_0,silence,20.0,-200.0,-200.0,-200.0
frontdaw_british,Sonimus,British console style,style-frontdaw,mojo_0,silence,200.0,-200.0,-200.0,-200.0
frontdaw_british,Sonimus,British console style,style-frontdaw,mojo_0,silence,2000.0,-200.0,-200.0,-200.0
frontdaw_british,Sonimus,British console style,style-frontdaw,mojo_0,silence,20000.0,-200.0,-200.0,-200.0
frontdaw_british,Sonimus,British console style,style-frontdaw,mojo_0,silence,25.0,-200.0,-200.0,-200.0
frontdaw_british,Sonimus,British console style,style-frontdaw,mojo_0,silence,250.0,-200.0,-200.0,-200.0
frontdaw_british,Sonimus,British console style,style-frontdaw,mojo_0,silence,2500.0,-200.0,-200.0,-200.0
frontdaw_british,Sonimus,British console style,style-frontdaw,mojo_0,silence,31.5,-200.0,-200.0,-200.0
frontdaw_british,Sonimus,British console style,style-frontdaw,mojo_0,silence,315.0,-200.0,-200.0,-200.0
frontdaw_british,Sonimus,British console style,style-frontdaw,mojo_0,silence,3150.0,-200.0,-200.0,-200.0
frontdaw_british,Sonimus,British console style,style-frontdaw,mojo_0,silence,40.0,-200.0,-200.0,-200.0
frontdaw_british,Sonimus,British console style,style-frontdaw,mojo_0,silence,400.0,-200.0,-200.0,-200.0
frontdaw_british,Sonimus,British console style,style-frontdaw,mojo_0,silence,4000.0,-200.0,-200.0,-200.0
frontdaw_british,Sonimus,British console style,style-frontdaw,mojo_0,silence,50.0,-200.0,-200.0,-200.0
frontdaw_british,Sonimus,British console style,style-frontdaw,mojo_0,silence,500.0,-200.0,-200.0,-200.0
frontdaw_british,Sonimus,British console style,style-frontdaw,mojo_0,silence,5000.0,-200.0,-200.0,-200.0
frontdaw_british,Sonimus,British console style,style-frontdaw,mojo_0,silence,63.0,-200.0,-200.0,-200.0
frontdaw_british,Sonimus,British console style,style-frontdaw,mojo_0,silence,630.0,-200.0,-200.0,-200.0
frontdaw_british,Sonimus,British console style,style-frontdaw,mojo_0,silence,6300.0,-200.0,-200.0,-200.0
frontdaw_british,Sonimus,British console style,style-frontdaw,mojo_0,silence,80.0,-200.0,-200.0,-200.0
frontdaw_british,Sonimus,British console style,style-frontdaw,mojo_0,silence,800.0,-200.0,-200.0,-200.0
frontdaw_british,Sonimus,British console style,style-frontdaw,mojo_0,silence,8000.0,-200.0,-200.0,-200.0
frontdaw_british,Sonimus,British console style,style-frontdaw,mojo_0,under_tone_-12,100.0,-200.0,-171.08,-178.82
frontdaw_british,Sonimus,British console style,style-frontdaw,mojo_0,under_tone_-12,1000.0,-200.0,-171.08,-178.82
frontdaw_british,Sonimus,British console style,style-frontdaw,mojo_0,under_tone_-12,10000.0,-200.0,-171.08,-178.82
frontdaw_british,Sonimus,British console style,style-frontdaw,mojo_0,under_tone_-12,125.0,-200.0,-171.08,-178.82
frontdaw_british,Sonimus,British console style,style-frontdaw,mojo_0,under_tone_-12,1250.0,-200.0,-171.08,-178.82
frontdaw_british,Sonimus,British console style,style-frontdaw,mojo_0,under_tone_-12,12500.0,-200.0,-171.08,-178.82
frontdaw_british,Sonimus,British console style,style-frontdaw,mojo_0,under_tone_-12,160.0,-200.0,-171.08,-178.82
frontdaw_british,Sonimus,British console style,style-frontdaw,mojo_0,under_tone_-12,1600.0,-200.0,-171.08,-178.82
frontdaw_british,Sonimus,British console style,style-frontdaw,mojo_0,under_tone_-12,16000.0,-200.0,-171.08,-178.82
