slug,maker,models,group,setting,depth,matched,hz,level_dbfs,thd_pct,valid_orders,h2,h3,h4,h5,h6,h7,h8
api_vision,UAD,API 1608 console channel,console-api,line_gain_0,full,,500.0,-3.0,0.007325944881202134,47,-102.89681858290663,-84.66768650117083,-117.27095217479757,-89.12824319382337,-123.34346071867722,-91.6944225193404,-125.3385992074023
api_vision,UAD,API 1608 console channel,console-api,line_gain_0,full,,5000.0,-12.0,0.016854460311507724,4,-93.55754452711366,-75.53451895215711,-112.38445252817739,,,,
api_vision,UAD,API 1608 console channel,console-api,line_gain_0,full,,5000.0,-3.0,0.006835916212640694,4,-89.42332717964767,-84.52815293551483,-112.39255078524798,,,,
api_vision,UAD,API 1608 console channel,console-api,line_gain_0,full,,63.0,-12.0,0.017231820816553507,381,-99.59254831683484,-78.01062049418795,-113.73396377908733,-80.49084807027135,-120.72967022347544,-83.15436145271725,-125.93256759164677
api_vision,UAD,API 1608 console channel,console-api,line_gain_0,full,,63.0,-3.0,0.007689877801435408,381,-93.12523002688265,-83.26973157379818,-107.31577975936065,-95.18151271388885,-114.30239916924796,-94.09248186868675,-119.40570451823302
api_vision,UAD,API 1608 console channel,console-api,line_gain_0,full,,630.0,-12.0,0.0207175376091418,38,-105.04201352180695,-75.53929462066895,-120.71794557387113,-80.01420470602172,-128.3010272255818,-83.01728827550043,-133.82529899662384
api_vision,UAD,API 1608 console channel,console-api,line_gain_0,full,,630.0,-3.0,0.007341874426883395,38,-102.55797015925273,-84.66038769514113,-120.64235582844898,-88.97282896708928,-128.38652537047477,-91.8878699704755,-133.93948546879201
api_vision,UAD,API 1608 console channel,console-api,line_gain_0,full,,6300.0,-12.0,0.01697535840456739,3,-90.97234886050366,-75.52580268599793,,,,,
api_vision,UAD,API 1608 console channel,console-api,line_gain_0,full,,6300.0,-3.0,0.00763303688324441,3,-86.39629197255702,-84.51794810432006,,,,,
api_vision,UAD,API 1608 console channel,console-api,line_gain_0,full,,80.0,-12.0,0.018668309789463156,300,-100.01199281906943,-76.91920812461619,-117.67996371494597,-80.28686459415754,-117.05857395722506,-82.95939037126152,-128.69913338577265
api_vision,UAD,API 1608 console channel,console-api,line_gain_0,full,,80.0,-3.0,0.005015254754274791,300,-94.25109989231717,-89.8610032675049,-110.07636629859611,-92.44984946857146,-113.09725810552266,-92.81454430633889,-124.42653600564748
api_vision,UAD,API 1608 console channel,console-api,line_gain_0,full,,800.0,-12.0,0.02071536718085961,30,-104.83394453149037,-75.53778300472632,-120.4341675052772,-80.01975025535998,-128.07524843475093,-83.02390597402452,-133.59449290177716
api_vision,UAD,API 1608 console channel,console-api,line_gain_0,full,,800.0,-3.0,0.007374996242349182,30,-102.52957010295675,-84.60189053045508,-120.47699670235124,-88.96571688416616,-128.17276606890889,-91.88860525969264,-133.61348172223518
api_vision,UAD,API 1608 console channel,console-api,line_gain_0,full,,8000.0,-12.0,0.00382061532859345,2,-88.3573337245308,,,,,,
api_vision,UAD,API 1608 console channel,console-api,line_gain_0,full,,8000.0,-3.0,0.006902614729267821,2,-83.2197273232594,,,,,,
api_vision,UAD,API 1608 console channel,console-api,line_gain_12,full,,100.0,-12.0,0.004976368975748655,239,-91.80498267327894,-88.92418922635704,-108.50717588537844,-95.96160063776146,-115.76562105854534,-95.76953906943265,-124.63546050814848
api_vision,UAD,API 1608 console channel,console-api,line_gain_12,full,,100.0,-3.0,22.878748573904094,239,-39.72948854489605,-13.001000887904317,-46.023239784467236,-27.481326798427915,-72.93917227911595,-35.05864154403093,-51.45780699836746
api_vision,UAD,API 1608 console channel,console-api,line_gain_12,full,,1000.0,-12.0,0.005318990343599804,24,-100.67311885793046,-87.47778909762286,-117.3443607066352,-92.16878518160073,-128.35820761030942,-94.60575754171998,-120.20613605248747
api_vision,UAD,API 1608 console channel,console-api,line_gain_12,full,,1000.0,-3.0,23.18098287976343,24,-39.60523213753662,-12.901260175651629,-45.60557520249618,-26.848676701915902,-96.20991154203335,-35.93951825052069,-51.67885615023082
api_vision,UAD,API 1608 console channel,console-api,line_gain_12,full,,10000.0,-12.0,0.013231789451231773,2,-77.56762836758348,,,,,,
api_vision,UAD,API 1608 console channel,console-api,line_gain_12,full,,10000.0,-3.0,1.0961457399532983,2,-39.20263399276952,,,,,,
api_vision,UAD,API 1608 console channel,console-api,line_gain_12,full,,125.0,-12.0,0.0038090468186915884,191,-93.57491118317326,-94.78572789963685,-109.20491513336077,-94.2691842144376,-128.90965181564115,-95.34019142115305,-120.47197155295534
api_vision,UAD,API 1608 console channel,console-api,line_gain_12,full,,125.0,-3.0,22.868902868984662,191,-39.6954363916625,-13.00511301522642,-45.99028280078886,-27.474224689010505,-73.32916155240038,-35.081111346006,-51.4316571465302
api_vision,UAD,API 1608 console channel,console-api,line_gain_12,full,,1250.0,-12.0,0.005332216232165056,19,-100.65303490326679,-87.44273781492447,-120.20280187592535,-92.1463204181787,-118.30483273109472,-94.65477578587821,-123.41182608361436
api_vision,UAD,API 1608 console channel,console-api,line_gain_12,full,,1250.0,-3.0,23.199087036492436,19,-39.59286951945015,-12.895263979277939,-45.58791897048235,-26.816059541841838,-90.97246775944524,-35.9888072588226,-51.67626736372838
api_vision,UAD,API 1608 console channel,console-api,line_gain_12,full,,160.0,-12.0,0.00387315540730608,150,-95.11136172248504,-93.925993062976,-115.30020822585095,-93.10658345256037,-127.21217304740352,-95.30553677902819,-134.10261500774266
api_vision,UAD,API 1608 console channel,console-api,line_gain_12,full,,160.0,-3.0,22.878237872858175,150,-39.6694465018742,-13.002424115720457,-45.93923025881652,-27.43893863868646,-73.91160408918087,-35.13485264074706,-51.43826543002076
api_vision,UAD,API 1608 console channel,console-api,line_gain_12,full,,1600.0,-12.0,0.005382473775037284,14,-98.77720044263982,-87.42249064723589,-114.81980177665719,-92.11285659040726,-128.8898001529947,-94.74647576607549,-120.72563945051499
api_vision,UAD,API 1608 console channel,console-api,line_gain_12,full,,1600.0,-3.0,23.211897985162324,14,-39.59169205507484,-12.891020244893568,-45.568653652200545,-26.792822582063852,-89.63785142661925,-36.024051962655705,-51.69011289627373
api_vision,UAD,API 1608 console channel,console-api,line_gain_12,full,,200.0,-12.0,0.004313902856013274,120,-96.37092800287076,-91.10352419177225,-123.09867963286813,-92.86174619593518,-119.59767375271389,-94.74482405857802,-124.17658608344752
api_vision,UAD,API 1608 console channel,console-api,line_gain_12,full,,200.0,-3.0,22.900928425435684,120,-39.65133296542155,-12.99502902240224,-45.88957493457997,-27.38438788028588,-74.80314514846039,-35.20612090276951,-51.458485740141704
api_vision,UAD,API 1608 console channel,console-api,line_gain_12,full,,2000.0,-12.0,0.00542260117711839,11,-97.51095096849959,-87.41764673504626,-121.41284306156012,-92.05954703639819,-117.43900887740857,-94.8880469491607,-118.59500798391814
api_vision,UAD,API 1608 console channel,console-api,line_gain_12,full,,2000.0,-3.0,23.218257086312768,11,-39.58662792479463,-12.888921980523468,-45.565962041386186,-26.78126215332781,-88.10650729662008,-36.042043353390994,-51.691170812811706
api_vision,UAD,API 1608 console channel,console-api,line_gain_12,full,,250.0,-12.0,0.004651162875245892,96,-97.82051333989219,-89.58850577702904,-124.9919956686932,-92.5692724381527,-120.03255525070082,-94.63964526411795,-123.63756542171826
api_vision,UAD,API 1608 console channel,console-api,line_gain_12,full,,250.0,-3.0,22.934807920260162,96,-39.63618944029509,-12.983713458393076,-45.84071291622291,-27.31333895943142,-76.17276216826531,-35.29866096650602,-51.48355808532202
api_vision,UAD,API 1608 console channel,console-api,line_gain_12,full,,2500.0,-12.0,0.0055214002723015755,9,-95.36494499954208,-87.42190684003275,-112.56237055048346,-91.97828704600133,-122.4063316922819,-95.15040493533213,-117.96038570555437
api_vision,UAD,API 1608 console channel,console-api,line_gain_12,full,,2500.0,-3.0,23.220948214996145,9,-39.53643060659451,-12.888140046181993,-45.510950670583696,-26.77729517420226,-88.47186937535858,-36.049181246088466,-51.629007488137944
api_vision,UAD,API 1608 console channel,console-api,line_gain_12,full,,31.5,-12.0,0.05560798128861953,762,-83.794729353988,-65.3394881823216,-96.98407225079988,-79.53299805835398,-103.83896192905736,-89.17463695707242,-108.19150973795254
api_vision,UAD,API 1608 console channel,console-api,line_gain_12,full,,31.5,-3.0,23.210950958099474,762,-40.34275320504099,-12.87202127947568,-47.27651193942326,-27.592781846635184,-57.83729346352223,-34.067572766366744,-49.28635998727359
api_vision,UAD,API 1608 console channel,console-api,line_gain_12,full,,315.0,-12.0,0.004844770118783824,76,-99.67210973346889,-88.8429936550711,-120.53111142396567,-92.14593971463216,-128.80728129275744,-94.90929304772504,-133.8563330433337
api_vision,UAD,API 1608 console channel,console-api,line_gain_12,full,,315.0,-3.0,22.97913629935772,76,-39.62369574502083,-12.968797634273887,-45.79257318936385,-27.2261225001969,-78.26967563719975,-35.4142216923955,-51.51253669755589
api_vision,UAD,API 1608 console channel,console-api,line_gain_12,full,,3150.0,-12.0,0.005669802437389244,7,-93.0197821384673,-87.43798808801252,-111.26691250716313,-91.83064171492718,-120.60253629945453,-96.06399036405455,
api_vision,UAD,API 1608 console channel,console-api,line_gain_12,full,,3150.0,-3.0,23.216731278862227,7,-39.46601546703765,-12.888448243998603,-45.43502717799483,-26.778796055734112,-86.99250275048499,-36.23952762507662,
api_vision,UAD,API 1608 console channel,console-api,line_gain_12,full,,40.0,-12.0,0.033454426484758236,595,-85.94599406311457,-69.73294294516074,-99.15785578314993,-85.74774874648557,-106.9768638867417,-96.5394465892089,-110.49580282517942
api_vision,UAD,API 1608 console channel,console-api,line_gain_12,full,,40.0,-3.0,23.205258077695802,595,-39.85789527992268,-12.88047923327067,-46.07070260463085,-27.235707458690474,-72.94537982745982,-35.137202701506666,-51.624926530239335
api_vision,UAD,API 1608 console channel,console-api,line_gain_12,full,,400.0,-12.0,0.005018153854266283,60,-100.7145609327394,-88.28781618440716,-120.98011705057196,-92.05056485153465,-128.65007643142184,-94.87501549898015,-133.43100060952742
api_vision,UAD,API 1608 console channel,console-api,line_gain_12,full,,400.0,-3.0,23.02946493592309,60,-39.61678756047145,-12.951881717824229,-45.742707096010136,-27.12962449339947,-81.13130412230953,-35.543180666647054,-51.55330471116207
api_vision,UAD,API 1608 console channel,console-api,line_gain_12,full,,4000.0,-12.0,0.005866876616477215,6,-90.26311500976777,-87.47565438368498,-109.76899075089344,-91.53810785334332,-126.44913859368432,,
api_vision,UAD,API 1608 console channel,console-api,line_gain_12,full,,4000.0,-3.0,23.156386748345234,6,-39.58644115974903,-12.89115153313273,-45.567458003174835,-26.79158753197487,-93.80972538976606,,
api_vision,UAD,API 1608 console channel,console-api,line_gain_12,full,,50.0,-12.0,0.02171602350055287,481,-87.56224470400547,-73.49822219931538,-101.69028559960296,-92.59514187217621,-108.99035791823998,-100.67931007540278,-115.3877257873345
api_vision,UAD,API 1608 console channel,console-api,line_gain_12,full,,50.0,-3.0,23.07676798382669,481,-39.88359497602099,-12.927644256730604,-46.13676634850278,-27.32464128457808,-74.03700465045576,-35.12220923731804,-51.61241157626687
api_vision,UAD,API 1608 console channel,console-api,line_gain_12,full,,500.0,-12.0,0.0051592607438898635,47,-101.97872552333864,-87.83381348723157,-117.14547564267724,-92.2357867529293,-121.87494862400881,-94.54571609190853,-124.1561581416741
api_vision,UAD,API 1608 console channel,console-api,line_gain_12,full,,500.0,-3.0,23.07610390304767,47,-39.613220324554966,-12.93625652915881,-45.705144325705696,-27.04153814703297,-85.09137957002693,-35.66256357888276,-51.5876300279952
api_vision,UAD,API 1608 console channel,console-api,line_gain_12,full,,5000.0,-12.0,0.005938471164777286,4,-87.54403558086173,-87.54337713514546,-112.51966759280462,,,,
api_vision,UAD,API 1608 console channel,console-api,line_gain_12,full,,5000.0,-3.0,22.681462545553487,4,-39.35815435070938,-12.898887935642485,-45.27612156807503,,,,
api_vision,UAD,API 1608 console channel,console-api,line_gain_12,full,,63.0,-12.0,0.013319859527017726,381,-89.24600964368679,-77.87061359241143,-103.36489516007461,-102.50009462009803,-111.13105165682009,-99.47690640847475,-119.07026110099208
api_vision,UAD,API 1608 console channel,console-api,line_gain_12,full,,63.0,-3.0,22.97639020589771,381,-39.819303294430455,-12.964635740849147,-46.0970070473277,-27.405797727849155,-73.46882228521237,-35.0890704844051,-51.54316860155938
api_vision,UAD,API 1608 console channel,console-api,line_gain_12,full,,630.0,-12.0,0.005190272597948546,38,-101.64111855661503,-87.7909733681357,-120.73885190949775,-91.97273668800793,-128.02539931474965,-94.86326069851839,-133.24531858940946
api_vision,UAD,API 1608 console channel,console-api,line_gain_12,full,,630.0,-3.0,23.11939860854996,38,-39.61262647690146,-12.921743315159073,-45.66584280304804,-26.96193361834065,-90.33100866838667,-35.7759289372665,-51.628806227611165
api_vision,UAD,API 1608 console channel,console-api,line_gain_12,full,,6300.0,-12.0,0.007360337595813805,3,-84.37368965235537,-87.53350349645476,,,,,
api_vision,UAD,API 1608 console channel,console-api,line_gain_12,full,,6300.0,-3.0,22.67217354391094,3,-39.272950517448855,-12.900136921308643,,,,,
api_vision,UAD,API 1608 console channel,console-api,line_gain_12,full,,80.0,-12.0,0.00792601496321398,300,-90.49006607651079,-82.97212869256833,-105.84253570504755,-100.0736299969342,-111.76492429739838,-96.7082624961384,-124.89639801240781
api_vision,UAD,API 1608 console channel,console-api,line_gain_12,full,,80.0,-3.0,22.91152861910951,300,-39.76891407663126,-12.988639579811917,-46.05911098550777,-27.46029052126918,-73.00873272107359,-35.06103018137884,-51.490948916766826
api_vision,UAD,API 1608 console channel,console-api,line_gain_12,full,,800.0,-12.0,0.0052349970705831295,30,-101.56306106628557,-87.6779857510044,-120.36990972348136,-91.96062658932934,-127.71377043382549,-94.86739682710973,-133.17120463494226
api_vision,UAD,API 1608 console channel,console-api,line_gain_12,full,,800.0,-3.0,23.155591012255016,30,-39.60860099198157,-12.909681023547668,-45.63322964191765,-26.895400997760635,-97.59058917578102,-35.8719707988499,-51.65631171754276
api_vision,UAD,API 1608 console channel,console-api,line_gain_12,full,,8000.0,-12.0,0.008860722550365886,2,-81.05061723981652,,,,,,
api_vision,UAD,API 1608 console channel,console-api,line_gain_12,full,,8000.0,-3.0,1.0487239677549045,2,-39.58677612852283,,,,,,
api_vision,UAD,API 1608 console channel,console-api,line_gain_3,curve,,100.0,-12.0,0.0129294940804433,239,-99.14724195564914,-80.2963045026307,-116.92033058332765,-83.33010943868393,-116.8011888506684,-85.84079140850889,-127.88022497643537
api_vision,UAD,API 1608 console channel,console-api,line_gain_3,curve,,1000.0,-12.0,0.01476944041103331,24,-103.3200231502629,-78.4769617010248,-117.74355683777371,-83.04218221875246,-129.57609312382118,-85.84937751218243,-120.86244577649023
api_vision,UAD,API 1608 console channel,console-api,line_gain_3,curve,,10000.0,-12.0,0.006542991735526862,2,-83.68447256519994,,,,,,
api_vision,UAD,API 1608 console channel,console-api,line_gain_3,curve,,125.0,-12.0,0.013655792718269773,191,-101.12555219494881,-79.55353096007363,-112.45816136798234,-83.15616325832954,-129.96793219404086,-85.77276163803887,-121.47688703462987
api_vision,UAD,API 1608 console channel,console-api,line_gain_3,curve,,1250.0,-12.0,0.014763714239508346,19,-103.56770716163703,-78.47800408831762,-120.36791190634762,-83.0406621972587,-118.87520316702286,-85.87054014507892,-124.21858474104646
api_vision,UAD,API 1608 console channel,console-api,line_gain_3,curve,,160.0,-12.0,0.014134275075328967,150,-101.34282870209117,-79.11294080542228,-116.7246679673107,-82.97549324418253,-127.03187668338252,-85.85748195078324,-133.51604495759588
api_vision,UAD,API 1608 console channel,console-api,line_gain_3,curve,,1600.0,-12.0,0.014765994128856388,14,-101.760506214776,-78.47984728458249,-115.14936684925499,-83.03305613274551,-130.21021866987516,-85.90409203047713,-121.45113831991553
api_vision,UAD,API 1608 console channel,console-api,line_gain_3,curve,,200.0,-12.0,0.014474874764564317,120,-101.40655378814657,-78.78864356347138,-123.93600076837082,-83.01512494931741,-120.00356737148422,-85.74034837408024,-125.4403675681035
api_vision,UAD,API 1608 console channel,console-api,line_gain_3,curve,,2000.0,-12.0,0.014764171239098258,11,-100.84392592172769,-78.48266047860015,-121.1964631185862,-83.01850345565325,-117.91988474999238,-85.95212547248984,-119.26718708355516
api_vision,UAD,API 1608 console channel,console-api,line_gain_3,curve,,250.0,-12.0,0.0146362034209666,96,-102.14898092771409,-78.63743450687454,-124.90754879356997,-83.00084385008587,-120.41772245825217,-85.74622262456748,-124.72814113194879
api_vision,UAD,API 1608 console channel,console-api,line_gain_3,curve,,2500.0,-12.0,0.014769506459705973,9,-98.94727173046715,-78.48650878444894,-112.85020488804959,-82.99318311764436,-123.05370538844052,-86.0374414007053,-118.77492260465306
api_vision,UAD,API 1608 console channel,console-api,line_gain_3,curve,,31.5,-12.0,0.01671090899581213,762,-93.15459201623986,-76.17179723753286,-105.66241820012499,-88.17887664657816,-112.30223806985234,-87.59207853075131,-116.52921504797847
api_vision,UAD,API 1608 console channel,console-api,line_gain_3,curve,,315.0,-12.0,0.014675819615048541,76,-103.59048701127647,-78.59985450712186,-120.49988802988224,-82.92475287729025,-128.42658128845568,-85.8680534941847,-133.8245244738866
api_vision,UAD,API 1608 console channel,console-api,line_gain_3,curve,,3150.0,-12.0,0.014728373980802616,7,-96.98671446861215,-78.49370702733776,-111.51757139704644,-82.94527303935077,-121.42030031719469,-86.45257079503136,
api_vision,UAD,API 1608 console channel,console-api,line_gain_3,curve,,40.0,-12.0,0.009267360649558937,595,-95.02421545852556,-84.08185000618226,-107.30033372315938,-86.26998616516303,-116.2059713692274,-87.02528317267553,-116.98439365228538
api_vision,UAD,API 1608 console channel,console-api,line_gain_3,curve,,400.0,-12.0,0.014715652489545771,60,-104.10834159400548,-78.55452331087557,-120.82116180751765,-82.93506465678783,-128.55341363810308,-85.88601975046778,-133.73900946061963
api_vision,UAD,API 1608 console channel,console-api,line_gain_3,curve,,4000.0,-12.0,0.014020221322178226,6,-94.6618389159707,-78.50465693047656,-109.99283578054767,-82.84491032540927,-123.11157698268217,,
api_vision,UAD,API 1608 console channel,console-api,line_gain_3,curve,,50.0,-12.0,0.008704256272948274,481,-96.1904893756652,-87.1932721288236,-110.27738455294863,-84.89126043372525,-117.17819565446058,-86.62884518950456,-122.56970117578858
api_vision,UAD,API 1608 console channel,console-api,line_gain_3,curve,,500.0,-12.0,0.014769442273026413,47,-105.22283270354586,-78.48873233597465,-117.36478391968612,-83.02186661468384,-122.71643304872168,-85.79691911720568,-124.87877200919681
api_vision,UAD,API 1608 console channel,console-api,line_gain_3,curve,,5000.0,-12.0,0.012092387106181593,4,-92.44032953474003,-78.52423305121663,-112.45318925247835,,,,
api_vision,UAD,API 1608 console channel,console-api,line_gain_3,curve,,63.0,-12.0,0.010184008270225675,381,-97.52009341537978,-84.02410979019434,-111.6466608016635,-84.09071412111238,-118.62087459409545,-86.33022225648392,-124.04187089866838
api_vision,UAD,API 1608 console channel,console-api,line_gain_3,curve,,630.0,-12.0,0.014731824904205038,38,-104.44885831029325,-78.5251250401127,-120.70862781858531,-82.95725337819323,-128.31223697153564,-85.91694414125402,-133.77049249138744
api_vision,UAD,API 1608 console channel,console-api,line_gain_3,curve,,6300.0,-12.0,0.012306510571131775,3,-89.70281662742336,-78.51576416007771,,,,,
api_vision,UAD,API 1608 console channel,console-api,line_gain_3,curve,,80.0,-12.0,0.01182295912784858,300,-98.19833060558709,-81.57321128006234,-115.33009453618425,-83.63241945961471,-115.75257441452437,-85.97351080934394,-127.7617680369001
api_vision,UAD,API 1608 console channel,console-api,line_gain_3,curve,,800.0,-12.0,0.014729199913920037,30,-104.28595340652254,-78.52223365260807,-120.43549316329339,-82.96736185417515,-128.05027380065636,-85.92842137150909,-133.61896212080342
api_vision,UAD,API 1608 console channel,console-api,line_gain_3,curve,,8000.0,-12.0,0.0045142400486374535,2,-86.90830701315475,,,,,,
api_vision,UAD,API 1608 console channel,console-api,line_gain_6,full,,100.0,-12.0,0.007972516579699152,239,-97.20979018386103,-85.53401797738202,-114.28837778148775,-86.81781047006801,-115.73490791730649,-88.92020049384043,-127.44854310632219
api_vision,UAD,API 1608 console channel,console-api,line_gain_6,full,,100.0,-3.0,0.008173873163417352,239,-91.10645545544264,-82.40707169169451,-102.20444083248015,-103.5524443268259,-122.79691495099327,-103.14788547434469,-111.08098905513685
api_vision,UAD,API 1608 console channel,console-api,line_gain_6,full,,1000.0,-12.0,0.010493374453951725,24,-102.61674163065692,-81.46073607785654,-117.60581495341609,-86.05331217254546,-128.9901338694902,-88.76599911159053,-120.57426312315411
api_vision,UAD,API 1608 console channel,console-api,line_gain_6,full,,1000.0,-3.0,0.12644008172758342,24,-66.03958029461235,-66.54809853555817,-66.1500887296457,-65.97119272535173,-66.45479730787501,-66.91608200005481,-66.9198373886576
api_vision,UAD,API 1608 console channel,console-api,line_gain_6,full,,10000.0,-12.0,0.008063323998518161,2,-81.86971778270191,,,,,,
api_vision,UAD,API 1608 console channel,console-api,line_gain_6,full,,10000.0,-3.0,0.038513062219241265,2,-68.28783897470389,,,,,,
api_vision,UAD,API 1608 console channel,console-api,line_gain_6,full,,125.0,-12.0,0.008845226142180288,191,-99.08674512180318,-83.87042662731048,-111.06430951171754,-86.44208072530282,-129.69214244582156,-88.78998263277936,-121.25443470825054
api_vision,UAD,API 1608 console channel,console-api,line_gain_6,full,,125.0,-3.0,0.005173477927159609,191,-91.37603049426198,-87.64749354033718,-109.63956243743296,-99.08912950659598,-111.682228703727,-100.59860521306521,-119.87794985649508
api_vision,UAD,API 1608 console channel,console-api,line_gain_6,full,,1250.0,-12.0,0.01049096904602145,19,-102.81899047540088,-81.45818982606846,-120.31569519209103,-86.04940646797125,-118.64291340503149,-88.79536139482295,-123.82212900976916
api_vision,UAD,API 1608 console channel,console-api,line_gain_6,full,,1250.0,-3.0,0.1428491775241445,19,-64.93672529901554,-65.41602778069893,-65.09827686603029,-64.95252652467472,-65.41526820564891,-65.86715231202545,-65.8982782715488
api_vision,UAD,API 1608 console channel,console-api,line_gain_6,full,,160.0,-12.0,0.009489318743365484,150,-99.55255326388797,-82.88258886041667,-115.67150912731927,-86.10616027446798,-127.0540920190092,-88.8925583330584,-132.67443621824384
api_vision,UAD,API 1608 console channel,console-api,line_gain_6,full,,160.0,-3.0,0.0033797122950463554,150,-93.0788462422261,-94.78030581900923,-110.04898981456621,-97.48583980634766,-124.07632626987726,-98.90561309419277,-130.32164783239506
api_vision,UAD,API 1608 console channel,console-api,line_gain_6,full,,1600.0,-12.0,0.01050122142770505,14,-100.98096429616561,-81.45820212369601,-115.03407805874556,-86.03677518151034,-129.52879820259398,-88.84345021937446,-121.1185032283734
api_vision,UAD,API 1608 console channel,console-api,line_gain_6,full,,1600.0,-3.0,0.15478426729421052,14,-64.16640770056118,-64.67795494488351,-64.39546546671414,-64.2854498859055,-64.7463648067655,-65.18682297696898,-65.26208495948529
api_vision,UAD,API 1608 console channel,console-api,line_gain_6,full,,200.0,-12.0,0.009949403312680268,120,-99.90929560992117,-82.21626293798718,-123.21654466848346,-86.12618438653399,-119.60622613523793,-88.69010142093478,-125.06235268206521
api_vision,UAD,API 1608 console channel,console-api,line_gain_6,full,,200.0,-3.0,0.0028887298634225666,120,-95.37854545237408,-98.87045710291069,-107.9239743254226,-95.37018115663712,-116.71888506469688,-99.93687599590389,-113.1618063888559
api_vision,UAD,API 1608 console channel,console-api,line_gain_6,full,,2000.0,-12.0,0.010505046421253212,11,-99.9761637799748,-81.46092592081376,-121.38816571287006,-86.01440549641697,-117.69463000097444,-88.91320594638395,-118.94063016958359
api_vision,UAD,API 1608 console channel,console-api,line_gain_6,full,,2000.0,-3.0,0.1608245435292366,11,-63.8077944343343,-64.31249974952289,-64.08397249641006,-63.9472665680346,-64.44349593321546,-64.83374341382307,-64.97051807674143
api_vision,UAD,API 1608 console channel,console-api,line_gain_6,full,,250.0,-12.0,0.010190813231386034,96,-100.84758843600562,-81.88783416209134,-124.68184111350575,-86.07283152370029,-120.06491920094203,-88.67566547612302,-124.41302052565919
api_vision,UAD,API 1608 console channel,console-api,line_gain_6,full,,250.0,-3.0,0.002953099691965488,96,-97.05090664085097,-96.62457626686071,-109.17269819486181,-94.83536905768435,-116.15374756715396,-99.59261358415506,-113.43492347744402
api_vision,UAD,API 1608 console channel,console-api,line_gain_6,full,,2500.0,-12.0,0.010523185767711187,9,-97.99515104837438,-81.46615335898423,-112.73159772074395,-85.97711990137684,-122.75427785764282,-89.03865787124887,-118.40169268437144
api_vision,UAD,API 1608 console channel,console-api,line_gain_6,full,,2500.0,-3.0,0.16310526179929768,9,-63.65355421811845,-64.17188441330529,-63.992722233085495,-63.813421908514954,-64.35715360996683,-64.68955338833544,-64.87032946278646
api_vision,UAD,API 1608 console channel,console-api,line_gain_6,full,,31.5,-12.0,0.027133280331972022,762,-90.4842440236228,-71.48946507714713,-103.16502971184057,-89.98370056702808,-109.87205607030276,-91.58537568821168,-113.96957897958303
api_vision,UAD,API 1608 console channel,console-api,line_gain_6,full,,31.5,-3.0,0.2622205838580426,762,-61.82085908216152,-56.494174116256495,-61.12182892738667,-60.42230904689851,-61.921733799653886,-59.57357860096956,-62.58520854791576
api_vision,UAD,API 1608 console channel,console-api,line_gain_6,full,,315.0,-12.0,0.0102872141491528,76,-102.394886479522,-81.76153056106783,-120.233115049843,-85.93335623555389,-128.39375705238916,-88.83563731144204,-133.75576961273958
api_vision,UAD,API 1608 console channel,console-api,line_gain_6,full,,315.0,-3.0,0.0032812317815691097,76,-97.30974723993484,-93.49681431450293,-118.39024076026327,-95.44932215403107,-127.7460114862886,-98.03990645056366,-133.67995553807125
api_vision,UAD,API 1608 console channel,console-api,line_gain_6,full,,3150.0,-12.0,0.010513989933513336,7,-95.91816946183133,-81.47626049306348,-111.41182283683987,-85.90740063963614,-121.04831162923554,-89.5618964079594,
api_vision,UAD,API 1608 console channel,console-api,line_gain_6,full,,3150.0,-3.0,0.15167158959566365,7,-63.61325893449772,-64.24708123408763,-64.03599553034478,-63.87624892790061,-64.39748940890374,-64.92915815743505,
api_vision,UAD,API 1608 console channel,console-api,line_gain_6,full,,40.0,-12.0,0.01416886152904935,595,-92.43547762204105,-77.38936444782216,-105.05964063260636,-93.25566952892612,-113.59482139741704,-91.23695297431452,-115.18153041395556
api_vision,UAD,API 1608 console channel,console-api,line_gain_6,full,,40.0,-3.0,0.09295141854315624,595,-72.56198507946924,-63.82859246378949,-70.24510553687816,-73.07032235536373,-71.00015156903369,-70.3471465315121,-71.0319042915534
api_vision,UAD,API 1608 console channel,console-api,line_gain_6,full,,400.0,-12.0,0.010369875292135502,60,-103.09832116555242,-81.6464567891103,-120.70165684498077,-85.92752841303883,-128.50082465455986,-88.8454020725926,-133.729474511272
api_vision,UAD,API 1608 console channel,console-api,line_gain_6,full,,400.0,-3.0,0.010399341825653685,60,-90.15110871555567,-95.08800608037006,-87.41305698366483,-84.5751803004773,-87.64074828648212,-90.83195159282396,-87.72055585729815
api_vision,UAD,API 1608 console channel,console-api,line_gain_6,full,,4000.0,-12.0,0.010101904749930968,6,-93.4505214327965,-81.49373869537322,-109.89103445682025,-85.76301626475964,-124.46274568642026,,
api_vision,UAD,API 1608 console channel,console-api,line_gain_6,full,,4000.0,-3.0,0.12504535024232236,6,-63.74885313063502,-64.60726460138274,-64.30361056416771,-64.1935348559932,-73.5965292366181,,
api_vision,UAD,API 1608 console channel,console-api,line_gain_6,full,,50.0,-12.0,0.008282175584358105,481,-93.77805371922513,-83.36369077363713,-107.87131155296441,-90.38241479219829,-114.89069172048453,-90.4818473749094,-120.262594004697
api_vision,UAD,API 1608 console channel,console-api,line_gain_6,full,,50.0,-3.0,0.03377942273240009,481,-89.94197370624744,-69.60530748532553,-90.29043552005702,-89.88068809673004,-95.88278810662011,-90.74800456136364,-92.8854682143435
