slug,maker,models,group,element,gr_target_db,level_dbfs,out_db,gain_db,gr_db
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,10.0,-9.0,-14.351,-5.351,13.451
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,10.0,0.0,-12.762,-12.762,20.862
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,15.0,-12.0,-20.095,-8.095,16.198
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,15.0,-15.0,-20.601,-5.601,13.704
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,15.0,-18.0,-21.12,-3.12,11.223
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,15.0,-21.0,-21.668,-0.668,8.771
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,15.0,-24.0,-22.275,1.725,6.378
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,15.0,-27.0,-22.988,4.012,4.091
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,15.0,-3.0,-18.384,-15.384,23.487
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,15.0,-30.0,-23.911,6.089,2.014
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,15.0,-36.0,-27.906,8.094,0.009
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,15.0,-42.0,-33.897,8.103,0.0
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,15.0,-48.0,-39.897,8.103,0.0
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,15.0,-54.0,-45.897,8.103,0.0
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,15.0,-6.0,-19.005,-13.005,21.108
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,15.0,-9.0,-19.572,-10.572,18.675
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,15.0,0.0,-17.702,-17.702,25.805
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,3.0,-12.0,-8.518,3.482,4.615
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,3.0,-15.0,-9.379,5.621,2.476
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,3.0,-18.0,-10.672,7.328,0.769
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,3.0,-21.0,-12.951,8.049,0.048
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,3.0,-24.0,-15.904,8.096,0.001
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,3.0,-27.0,-18.899,8.101,-0.004
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,3.0,-3.0,-6.697,-3.697,11.794
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,3.0,-30.0,-21.901,8.099,-0.002
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,3.0,-36.0,-27.902,8.098,-0.001
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,3.0,-42.0,-33.903,8.097,0.0
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,3.0,-48.0,-39.903,8.097,0.0
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,3.0,-54.0,-45.903,8.097,0.0
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,3.0,-6.0,-7.24,-1.24,9.337
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,3.0,-9.0,-7.832,1.168,6.929
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,3.0,0.0,-6.183,-6.183,14.28
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,6.0,-12.0,-8.518,3.482,4.615
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,6.0,-15.0,-9.379,5.621,2.476
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,6.0,-18.0,-10.672,7.328,0.769
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,6.0,-21.0,-12.951,8.049,0.048
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,6.0,-24.0,-15.904,8.096,0.001
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,6.0,-27.0,-18.899,8.101,-0.004
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,6.0,-3.0,-6.697,-3.697,11.794
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,6.0,-30.0,-21.901,8.099,-0.002
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,6.0,-36.0,-27.902,8.098,-0.001
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,6.0,-42.0,-33.903,8.097,0.0
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,6.0,-48.0,-39.903,8.097,0.0
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,6.0,-54.0,-45.903,8.097,0.0
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,6.0,-6.0,-7.24,-1.24,9.337
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,6.0,-9.0,-7.832,1.168,6.929
la2a,UAD,Teletronix LA-2A,opto-la2a,opto,6.0,0.0,-6.183,-6.183,14.28
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,10.0,-12.0,-24.918,-12.918,9.908
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,10.0,-15.0,-25.895,-10.895,7.885
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,10.0,-18.0,-26.794,-8.794,5.784
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,10.0,-21.0,-27.575,-6.575,3.565
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,10.0,-24.0,-28.76,-4.76,1.75
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,10.0,-27.0,-30.819,-3.819,0.809
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,10.0,-3.0,-22.335,-19.335,16.325
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,10.0,-30.0,-33.361,-3.361,0.351
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,10.0,-36.0,-39.08,-3.08,0.07
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,10.0,-42.0,-45.027,-3.027,0.017
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,10.0,-48.0,-51.014,-3.014,0.004
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,10.0,-54.0,-57.01,-3.01,0.0
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,10.0,-6.0,-23.089,-17.089,14.079
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,10.0,-9.0,-23.957,-14.957,11.947
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,10.0,0.0,-21.606,-21.606,18.596
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,15.0,-12.0,-29.999,-17.999,14.985
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,15.0,-15.0,-31.005,-16.005,12.991
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,15.0,-18.0,-31.938,-13.938,10.924
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,15.0,-21.0,-32.723,-11.723,8.709
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,15.0,-24.0,-33.293,-9.293,6.279
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,15.0,-27.0,-33.659,-6.659,3.645
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,15.0,-3.0,-27.318,-24.318,21.304
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,15.0,-30.0,-34.631,-4.631,1.617
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,15.0,-36.0,-39.313,-3.313,0.299
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,15.0,-42.0,-45.082,-3.082,0.068
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,15.0,-48.0,-51.028,-3.028,0.014
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,15.0,-54.0,-57.014,-3.014,0.0
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,15.0,-6.0,-28.105,-22.105,19.091
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,15.0,-9.0,-29.008,-20.008,16.994
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,15.0,0.0,-26.582,-26.582,23.568
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,3.0,-12.0,-17.577,-5.577,2.568
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,3.0,-15.0,-19.168,-4.168,1.159
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,3.0,-18.0,-21.53,-3.53,0.521
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,3.0,-21.0,-24.24,-3.24,0.231
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,3.0,-24.0,-27.116,-3.116,0.107
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,3.0,-27.0,-30.059,-3.059,0.05
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,3.0,-3.0,-15.11,-12.11,9.101
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,3.0,-30.0,-33.032,-3.032,0.023
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,3.0,-36.0,-39.014,-3.014,0.005
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,3.0,-42.0,-45.01,-3.01,0.001
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,3.0,-48.0,-51.009,-3.009,0.0
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,3.0,-54.0,-57.009,-3.009,0.0
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,3.0,-6.0,-15.801,-9.801,6.792
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,3.0,-9.0,-16.616,-7.616,4.607
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,3.0,0.0,-14.443,-14.443,11.434
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,6.0,-12.0,-21.245,-9.245,6.236
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,6.0,-15.0,-22.2,-7.2,4.191
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,6.0,-18.0,-23.226,-5.226,2.217
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,6.0,-21.0,-25.06,-4.06,1.051
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,6.0,-24.0,-27.488,-3.488,0.479
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,6.0,-27.0,-30.22,-3.22,0.211
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,6.0,-3.0,-18.741,-15.741,12.732
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,6.0,-30.0,-33.105,-3.105,0.096
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,6.0,-36.0,-39.029,-3.029,0.02
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,6.0,-42.0,-45.014,-3.014,0.005
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,6.0,-48.0,-51.01,-3.01,0.001
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,6.0,-54.0,-57.009,-3.009,0.0
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,6.0,-6.0,-19.465,-13.465,10.456
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,6.0,-9.0,-20.307,-11.307,8.298
molotok,Tokyo Dawn,digital with a modelled character,digital,digital,6.0,0.0,-18.04,-18.04,15.031
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,10.0,-12.0,-25.043,-13.043,10.033
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,10.0,-15.0,-25.73,-10.73,7.72
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,10.0,-18.0,-26.64,-8.64,5.63
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,10.0,-21.0,-27.858,-6.858,3.848
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,10.0,-24.0,-29.435,-5.435,2.425
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,10.0,-27.0,-31.38,-4.38,1.37
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,10.0,-3.0,-23.335,-20.335,17.325
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,10.0,-30.0,-33.661,-3.661,0.651
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,10.0,-36.0,-39.01,-3.01,0.0
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,10.0,-42.0,-45.01,-3.01,0.0
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,10.0,-48.0,-51.01,-3.01,0.0
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,10.0,-54.0,-57.01,-3.01,0.0
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,10.0,-6.0,-23.942,-17.942,14.932
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,10.0,-9.0,-24.481,-15.481,12.471
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,10.0,0.0,-22.588,-22.588,19.578
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,15.0,-12.0,-30.023,-18.023,15.013
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,15.0,-15.0,-30.563,-15.563,12.553
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,15.0,-18.0,-31.123,-13.123,10.113
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,15.0,-21.0,-31.804,-10.804,7.794
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,15.0,-24.0,-32.705,-8.705,5.695
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,15.0,-27.0,-33.912,-6.912,3.902
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,15.0,-3.0,-27.705,-24.705,21.695
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,15.0,-30.0,-35.476,-5.476,2.466
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,15.0,-36.0,-39.68,-3.68,0.67
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,15.0,-42.0,-45.01,-3.01,0.0
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,15.0,-48.0,-51.01,-3.01,0.0
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,15.0,-54.0,-57.01,-3.01,0.0
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,15.0,-6.0,-28.66,-22.66,19.65
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,15.0,-9.0,-29.414,-20.414,17.404
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,15.0,0.0,-26.51,-26.51,23.5
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,3.0,-12.0,-18.147,-6.147,3.137
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,3.0,-15.0,-19.898,-4.898,1.888
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,3.0,-18.0,-22.006,-4.006,0.996
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,3.0,-21.0,-24.423,-3.423,0.413
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,3.0,-24.0,-27.081,-3.081,0.071
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,3.0,-27.0,-30.01,-3.01,0.0
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,3.0,-3.0,-14.942,-11.942,8.932
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,3.0,-30.0,-33.01,-3.01,0.0
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,3.0,-36.0,-39.01,-3.01,0.0
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,3.0,-42.0,-45.01,-3.01,0.0
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,3.0,-48.0,-51.01,-3.01,0.0
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,3.0,-54.0,-57.01,-3.01,0.0
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,3.0,-6.0,-15.721,-9.721,6.711
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,3.0,-9.0,-16.766,-7.766,4.756
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,3.0,0.0,-14.335,-14.335,11.325
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,6.0,-12.0,-21.036,-9.036,6.026
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,6.0,-15.0,-22.187,-7.187,4.177
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,6.0,-18.0,-23.69,-5.69,2.68
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,6.0,-21.0,-25.563,-4.563,1.553
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,6.0,-24.0,-27.78,-3.78,0.77
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,6.0,-27.0,-30.286,-3.286,0.276
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,6.0,-3.0,-18.974,-15.974,12.964
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,6.0,-30.0,-33.01,-3.01,0.0
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,6.0,-36.0,-39.01,-3.01,0.0
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,6.0,-42.0,-45.01,-3.01,0.0
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,6.0,-48.0,-51.01,-3.01,0.0
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,6.0,-54.0,-57.01,-3.01,0.0
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,6.0,-6.0,-19.524,-13.524,10.514
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,6.0,-9.0,-20.178,-11.178,8.168
rcomp,Waves,"Renaissance, opto and electro modes",digital,digital,6.0,0.0,-18.429,-18.429,15.419
solid_bus_comp,Softube,SSL G series bus compressor,vca-sslbus,vca,10.0,-12.0,-23.974,-11.974,11.309
solid_bus_comp,Softube,SSL G series bus compressor,vca-sslbus,vca,10.0,-15.0,-24.77,-9.77,9.105
solid_bus_comp,Softube,SSL G series bus compressor,vca-sslbus,vca,10.0,-18.0,-25.57,-7.57,6.905
solid_bus_comp,Softube,SSL G series bus compressor,vca-sslbus,vca,10.0,-21.0,-26.386,-5.386,4.721
solid_bus_comp,Softube,SSL G series bus compressor,vca-sslbus,vca,10.0,-24.0,-27.203,-3.203,2.538
solid_bus_comp,Softube,SSL G series bus compressor,vca-sslbus,vca,10.0,-27.0,-28.136,-1.136,0.471
solid_bus_comp,Softube,SSL G series bus compressor,vca-sslbus,vca,10.0,-3.0,-21.606,-18.606,17.941
solid_bus_comp,Softube,SSL G series bus compressor,vca-sslbus,vca,10.0,-30.0,-30.665,-0.665,0.0
solid_bus_comp,Softube,SSL G series bus compressor,vca-sslbus,vca,10.0,-36.0,-36.665,-0.665,0.0
solid_bus_comp,Softube,SSL G series bus compressor,vca-sslbus,vca,10.0,-42.0,-42.665,-0.665,0.0
solid_bus_comp,Softube,SSL G series bus compressor,vca-sslbus,vca,10.0,-48.0,-48.665,-0.665,0.0
solid_bus_comp,Softube,SSL G series bus compressor,vca-sslbus,vca,10.0,-54.0,-54.665,-0.665,0.0
solid_bus_comp,Softube,SSL G series bus compressor,vca-sslbus,vca,10.0,-6.0,-22.383,-16.383,15.718
solid_bus_comp,Softube,SSL G series bus compressor,vca-sslbus,vca,10.0,-9.0,-23.179,-14.179,13.514
solid_bus_comp,Softube,SSL G series bus compressor,vca-sslbus,vca,10.0,0.0,-20.829,-20.829,20.164
solid_bus_comp,Softube,SSL G series bus compressor,vca-sslbus,vca,15.0,-12.0,-26.708,-14.708,14.043
solid_bus_comp,Softube,SSL G series bus compressor,vca-sslbus,vca,15.0,-15.0,-27.503,-12.503,11.838
solid_bus_comp,Softube,SSL G series bus compressor,vca-sslbus,vca,15.0,-18.0,-28.299,-10.299,9.634
solid_bus_comp,Softube,SSL G series bus compressor,vca-sslbus,vca,15.0,-21.0,-29.095,-8.095,7.43
solid_bus_comp,Softube,SSL G series bus compressor,vca-sslbus,vca,15.0,-24.0,-29.91,-5.91,5.245
solid_bus_comp,Softube,SSL G series bus compressor,vca-sslbus,vca,15.0,-27.0,-30.726,-3.726,3.061
solid_bus_comp,Softube,SSL G series bus compressor,vca-sslbus,vca,15.0,-3.0,-24.363,-21.363,20.698
solid_bus_comp,Softube,SSL G series bus compressor,vca-sslbus,vca,15.0,-30.0,-31.62,-1.62,0.955
solid_bus_comp,Softube,SSL G series bus compressor,vca-sslbus,vca,15.0,-36.0,-36.665,-0.665,0.0
solid_bus_comp,Softube,SSL G series bus compressor,vca-sslbus,vca,15.0,-42.0,-42.665,-0.665,0.0
solid_bus_comp,Softube,SSL G series bus compressor,vca-sslbus,vca,15.0,-48.0,-48.665,-0.665,0.0
solid_bus_comp,Softube,SSL G series bus compressor,vca-sslbus,vca,15.0,-54.0,-54.665,-0.665,0.0
solid_bus_comp,Softube,SSL G series bus compressor,vca-sslbus,vca,15.0,-6.0,-25.139,-19.139,18.474
solid_bus_comp,Softube,SSL G series bus compressor,vca-sslbus,vca,15.0,-9.0,-25.916,-16.916,16.251
solid_bus_comp,Softube,SSL G series bus compressor,vca-sslbus,vca,15.0,0.0,-23.586,-23.586,22.921
solid_bus_comp,Softube,SSL G series bus compressor,vca-sslbus,vca,3.0,-12.0,-15.813,-3.813,3.148
solid_bus_comp,Softube,SSL G series bus compressor,vca-sslbus,vca,3.0,-15.0,-16.701,-1.701,1.036
solid_bus_comp,Softube,SSL G series bus compressor,vca-sslbus,vca,3.0,-18.0,-18.665,-0.665,0.0
solid_bus_comp,Softube,SSL G series bus compressor,vca-sslbus,vca,3.0,-21.0,-21.665,-0.665,0.0
solid_bus_comp,Softube,SSL G series bus compressor,vca-sslbus,vca,3.0,-24.0,-24.665,-0.665,0.0
solid_bus_comp,Softube,SSL G series bus compressor,vca-sslbus,vca,3.0,-27.0,-27.665,-0.665,0.0
solid_bus_comp,Softube,SSL G series bus compressor,vca-sslbus,vca,3.0,-3.0,-13.387,-10.387,9.722
solid_bus_comp,Softube,SSL G series bus compressor,vca-sslbus,vca,3.0,-30.0,-30.665,-0.665,0.0
solid_bus_comp,Softube,SSL G series bus compressor,vca-sslbus,vca,3.0,-36.0,-36.665,-0.665,0.0
solid_bus_comp,Softube,SSL G series bus compressor,vca-sslbus,vca,3.0,-42.0,-42.665,-0.665,0.0
solid_bus_comp,Softube,SSL G series bus compressor,vca-sslbus,vca,3.0,-48.0,-48.665,-0.665,0.0
solid_bus_comp,Softube,SSL G series bus compressor,vca-sslbus,vca,3.0,-54.0,-54.665,-0.665,0.0
solid_bus_comp,Softube,SSL G series bus compressor,vca-sslbus,vca,3.0,-6.0,-14.183,-8.183,7.518
solid_bus_comp,Softube,SSL G series bus compressor,vca-sslbus,vca,3.0,-9.0,-14.998,-5.998,5.333
solid_bus_comp,Softube,SSL G series bus compressor,vca-sslbus,vca,3.0,0.0,-12.592,-12.592,11.927
solid_bus_comp,Softube,SSL G series bus compressor,vca-sslbus,vca,6.0,-12.0,-18.522,-6.522,5.857
solid_bus_comp,Softube,SSL G series bus compressor,vca-sslbus,vca,6.0,-15.0,-19.337,-4.337,3.672
solid_bus_comp,Softube,SSL G series bus compressor,vca-sslbus,vca,6.0,-18.0,-20.189,-2.189,1.524
solid_bus_comp,Softube,SSL G series bus compressor,vca-sslbus,vca,6.0,-21.0,-21.665,-0.665,0.0
solid_bus_comp,Softube,SSL G series bus compressor,vca-sslbus,vca,6.0,-24.0,-24.665,-0.665,0.0
solid_bus_comp,Softube,SSL G series bus compressor,vca-sslbus,vca,6.0,-27.0,-27.665,-0.665,0.0
solid_bus_comp,Softube,SSL G series bus compressor,vca-sslbus,vca,6.0,-3.0,-16.121,-13.121,12.456
solid_bus_comp,Softube,SSL G series bus compressor,vca-sslbus,vca,6.0,-30.0,-30.665,-0.665,0.0
solid_bus_comp,Softube,SSL G series bus compressor,vca-sslbus,vca,6.0,-36.0,-36.665,-0.665,0.0
solid_bus_comp,Softube,SSL G series bus compressor,vca-sslbus,vca,6.0,-42.0,-42.665,-0.665,0.0
solid_bus_comp,Softube,SSL G series bus compressor,vca-sslbus,vca,6.0,-48.0,-48.665,-0.665,0.0
solid_bus_comp,Softube,SSL G series bus compressor,vca-sslbus,vca,6.0,-54.0,-54.665,-0.665,0.0
solid_bus_comp,Softube,SSL G series bus compressor,vca-sslbus,vca,6.0,-6.0,-16.916,-10.916,10.251
solid_bus_comp,Softube,SSL G series bus compressor,vca-sslbus,vca,6.0,-9.0,-17.712,-8.712,8.047
solid_bus_comp,Softube,SSL G series bus compressor,vca-sslbus,vca,6.0,0.0,-15.325,-15.325,14.66
solid_dynamics,Softube,SSL 4000 channel dynamics,vca-sslchannel,vca,10.0,-12.0,-18.89,-6.89,9.257
solid_dynamics,Softube,SSL 4000 channel dynamics,vca-sslchannel,vca,10.0,-15.0,-20.097,-5.097,7.464
solid_dynamics,Softube,SSL 4000 channel dynamics,vca-sslchannel,vca,10.0,-18.0,-21.501,-3.501,5.868
solid_dynamics,Softube,SSL 4000 channel dynamics,vca-sslchannel,vca,10.0,-21.0,-23.103,-2.103,4.47
solid_dynamics,Softube,SSL 4000 channel dynamics,vca-sslchannel,vca,10.0,-24.0,-24.903,-0.903,3.27
solid_dynamics,Softube,SSL 4000 channel dynamics,vca-sslchannel,vca,10.0,-27.0,-26.901,0.099,2.268
